7,Culpeper District,204,Town of Culpeper,14,Urban Principal Arterial - Other,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,012,0.26%,0.03%,,,,,,,,,,,,,,,,58,012,0.03%,,
7,Culpeper District,204,Town of Culpeper,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,6,710,0.03%,0.00%,,,,57,964,0.26%,0.03%,,,,,,,,,,,,,,,,64,674,0.03%,,
7,Culpeper District,204,Town of Culpeper,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,9,617,0.05%,0.00%,,,,,,,,,,,,,,,,,,,,,,9,617,0.00%,,
7,Culpeper District,204,Town of Culpeper,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,136,955,0.70%,0.06%,,,,,,,,,,,,,,,,,,,,,,136,955,0.06%,,
7,Culpeper District,204,Town of Culpeper Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,282,0.79%,0.07%,,,,115,976,0.53%,0.05%,,,,,,,,,,,,,,,,269,258,0.12%,,
7,Culpeper District,275,Town of Orange,6,Rural Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,747,0.25%,0.02%,,,,,,,,,,,,,,,,54,747,0.02%,,
7,Culpeper District,275,Town of Orange,7,Rural Major Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,7,388,0.04%,0.00%,,,,7,115,0.03%,0.00%,,,,,,,,,,,,,,,,14,503,0.01%,,
7,Culpeper District,275,Town of Orange,9,Rural Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,14,652,0.08%,0.01%,,,,,,,,,,,,,,,,,,,,,,14,652,0.01%,,
7,Culpeper District,275,Town of Orange Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,040,0.11%,0.01%,,,,61,863,0.28%,0.03%,,,,,,,,,,,,,,,,83,903,0.04%,,
7,Culpeper District,156,Town of Warrenton,14,Urban Principal Arterial - Other,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,464,0.39%,0.04%,,,,,,,,,,,,,,,,86,464,0.04%,,
7,Culpeper District,156,Town of Warrenton,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,6,659,0.03%,0.00%,,,,48,647,0.22%,0.02%,,,,,,,,,,,,,,,,55,306,0.02%,,
7,Culpeper District,156,Town of Warrenton,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,6,899,0.04%,0.00%,,,,,,,,,,,,,,,,,,,,,,6,899,0.00%,,
7,Culpeper District,156,Town of Warrenton,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,36,650,0.19%,0.02%,,,,,,,,,,,,,,,,,,,,,,36,650,0.02%,,
7,Culpeper District,156,Town of Warrenton Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,208,0.26%,0.02%,,,,135,111,0.62%,0.06%,,,,,,,,,,,,,,,,185,319,0.08%,,
7,Culpeper District,,Culpeper District Total:,,,,,,2,700,121,6.70%,1.20%,,,,6,396,457,9.30%,2.84%,,,,2,507,716,3.77%,1.11%,,,,,,,,,,527,687,2.70%,0.23%,,,,608,270,2.78%,0.27%,,,,,,,,,,,,,,,,12,740,251,5.66%,,
8,Staunton District,003,Alleghany County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,412,254,0.62%,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,254,0.18%,,
8,Staunton District,003,Alleghany County,2,Rural Principal Arterial - Other,,,              ,,,,,,,13,775,0.02%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,775,0.01%,,
8,Staunton District,003,Alleghany County,6,Rural Minor Arterial,,,              ,,,,,,,18,905,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,905,0.01%,,
8,Staunton District,003,Alleghany County,7,Rural Major Collector,,,              ,29,568,0.07%,0.01%,,,,56,277,0.08%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,845,0.04%,,
8,Staunton District,003,Alleghany County,8,Rural Minor Collector,,,              ,1,589,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,589,0.00%,,
8,Staunton District,003,Alleghany County,9,Rural Local System,,,              ,63,578,0.16%,0.03%,,,,1,228,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,806,0.03%,,
8,Staunton District,003,Alleghany County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,46,152,0.07%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,152,0.02%,,
8,Staunton District,003,Alleghany County,14,Urban Principal Arterial - Other,,,              ,,,,,,,23,712,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,712,0.01%,,
8,Staunton District,003,Alleghany County,16,Urban Minor Arterial,,,              ,,,,,,,6,714,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,714,0.00%,,
8,Staunton District,003,Alleghany County,17,Urban Collector,,,              ,8,717,0.02%,0.00%,,,,8,629,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,346,0.01%,,
8,Staunton District,003,Alleghany County,19,Urban Local System,,,              ,,,,,,,215,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0.00%,,
8,Staunton District,003,Alleghany County Total:,,,,,,103,452,0.26%,0.05%,,,,129,455,0.19%,0.06%,,,,458,406,0.69%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691,313,0.31%,,
8,Staunton District,007,Augusta County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,1,641,770,2.47%,0.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,641,770,0.73%,,
8,Staunton District,007,Augusta County,6,Rural Minor Arterial,,,              ,,,,,,,351,463,0.51%,0.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,463,0.16%,,
8,Staunton District,007,Augusta County,7,Rural Major Collector,,,              ,193,238,0.48%,0.09%,,,,186,726,0.27%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,965,0.17%,,
8,Staunton District,007,Augusta County,8,Rural Minor Collector,,,              ,67,436,0.17%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,436,0.03%,,
8,Staunton District,007,Augusta County,9,Rural Local System,,,              ,179,465,0.45%,0.08%,,,,1,791,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,256,0.08%,,
8,Staunton District,007,Augusta County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,270,414,0.41%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,414,0.12%,,
8,Staunton District,007,Augusta County,14,Urban Principal Arterial - Other,,,              ,,,,,,,118,367,0.17%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,367,0.05%,,
8,Staunton District,007,Augusta County,16,Urban Minor Arterial,,,              ,4,069,0.01%,0.00%,,,,241,565,0.35%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,635,0.11%,,
8,Staunton District,007,Augusta County,17,Urban Collector,,,              ,141,405,0.35%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,405,0.06%,,
8,Staunton District,007,Augusta County,19,Urban Local System,,,              ,12,064,0.03%,0.01%,,,,2,026,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,089,0.01%,,
8,Staunton District,007,Augusta County Total:,,,,,,597,677,1.48%,0.27%,,,,901,938,1.31%,0.40%,,,,1,912,184,2.88%,0.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,411,798,1.52%,,
8,Staunton District,008,Bath County,6,Rural Minor Arterial,,,              ,,,,,,,81,243,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,243,0.04%,,
8,Staunton District,008,Bath County,7,Rural Major Collector,,,              ,16,933,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,933,0.01%,,
8,Staunton District,008,Bath County,8,Rural Minor Collector,,,              ,2,940,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,940,0.00%,,
8,Staunton District,008,Bath County,9,Rural Local System,,,              ,22,530,0.06%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,530,0.01%,,
8,Staunton District,008,Bath County Total:,,,,,,42,403,0.11%,0.02%,,,,81,243,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,646,0.05%,,
8,Staunton District,021,Clarke County,2,Rural Principal Arterial - Other,,,              ,,,,,,,333,574,0.48%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,574,0.15%,,
8,Staunton District,021,Clarke County,6,Rural Minor Arterial,,,              ,,,,,,,247,158,0.36%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,158,0.11%,,
8,Staunton District,021,Clarke County,7,Rural Major Collector,,,              ,55,837,0.14%,0.02%,,,,19,663,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,500,0.03%,,
8,Staunton District,021,Clarke County,8,Rural Minor Collector,,,              ,31,083,0.08%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,083,0.01%,,
8,Staunton District,021,Clarke County,9,Rural Local System,,,              ,34,481,0.09%,0.02%,,,,232,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,713,0.02%,,
8,Staunton District,021,Clarke County Total:,,,,,,121,401,0.30%,0.05%,,,,600,627,0.87%,0.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722,028,0.32%,,
8,Staunton District,034,Frederick County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,643,106,0.97%,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,106,0.29%,,
8,Staunton District,034,Frederick County,2,Rural Principal Arterial - Other,,,              ,,,,,,,300,783,0.44%,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,783,0.13%,,
8,Staunton District,034,Frederick County,6,Rural Minor Arterial,,,              ,,,,,,,260,726,0.38%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,726,0.12%,,
8,Staunton District,034,Frederick County,7,Rural Major Collector,,,              ,103,653,0.26%,0.05%,,,,81,092,0.12%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,745,0.08%,,
8,Staunton District,034,Frederick County,8,Rural Minor Collector,,,              ,56,243,0.14%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,243,0.02%,,
8,Staunton District,034,Frederick County,9,Rural Local System,,,              ,158,632,0.39%,0.07%,,,,6,515,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,147,0.07%,,
8,Staunton District,034,Frederick County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,623,599,0.94%,0.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,599,0.28%,,
8,Staunton District,034,Frederick County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,,,,,,,229,276,0.33%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,276,0.10%,,
8,Staunton District,034,Frederick County,14,Urban Principal Arterial - Other,,,              ,,,,,,,285,822,0.42%,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,822,0.13%,,
8,Staunton District,034,Frederick County,16,Urban Minor Arterial,,,              ,22,146,0.05%,0.01%,,,,149,082,0.22%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,228,0.08%,,
8,Staunton District,034,Frederick County,17,Urban Collector,,,              ,160,895,0.40%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,895,0.07%,,
8,Staunton District,034,Frederick County,19,Urban Local System,,,              ,89,042,0.22%,0.04%,,,,155,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,197,0.04%,,
8,Staunton District,034,Frederick County Total:,,,,,,590,612,1.47%,0.26%,,,,1,313,451,1.91%,0.58%,,,,1,266,704,1.91%,0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,170,767,1.41%,,
8,Staunton District,045,Highland County,6,Rural Minor Arterial,,,              ,,,,,,,40,992,0.06%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,992,0.02%,,
8,Staunton District,045,Highland County,7,Rural Major Collector,,,              ,7,226,0.02%,0.00%,,,,4,387,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,612,0.01%,,
8,Staunton District,045,Highland County,8,Rural Minor Collector,,,              ,548,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,0.00%,,
8,Staunton District,045,Highland County,9,Rural Local System,,,              ,14,737,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,737,0.01%,,
8,Staunton District,045,Highland County Total:,,,,,,22,511,0.06%,0.01%,,,,45,379,0.07%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,890,0.03%,,
8,Staunton District,069,Page County,2,Rural Principal Arterial - Other,,,              ,,,,,,,87,845,0.13%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,845,0.04%,,
8,Staunton District,069,Page County,6,Rural Minor Arterial,,,              ,,,,,,,109,823,0.16%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,823,0.05%,,
8,Staunton District,069,Page County,7,Rural Major Collector,,,              ,40,214,0.10%,0.02%,,,,54,399,0.08%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,614,0.04%,,
8,Staunton District,069,Page County,8,Rural Minor Collector,,,              ,24,662,0.06%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,662,0.01%,,
8,Staunton District,069,Page County,9,Rural Local System,,,              ,63,647,0.16%,0.03%,,,,8,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,656,0.03%,,
8,Staunton District,069,Page County Total:,,,,,,128,524,0.32%,0.06%,,,,252,076,0.37%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,600,0.17%,,
8,Staunton District,081,Rockbridge County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,1,355,308,2.04%,0.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,355,308,0.60%,,
8,Staunton District,081,Rockbridge County,2,Rural Principal Arterial - Other,,,              ,,,,,,,191,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,0.00%,,
8,Staunton District,081,Rockbridge County,6,Rural Minor Arterial,,,              ,,,,,,,157,617,0.23%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,617,0.07%,,
8,Staunton District,081,Rockbridge County,7,Rural Major Collector,,,              ,73,271,0.18%,0.03%,,,,131,633,0.19%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,904,0.09%,,
8,Staunton District,081,Rockbridge County,8,Rural Minor Collector,,,              ,14,463,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,463,0.01%,,
8,Staunton District,081,Rockbridge County,9,Rural Local System,,,              ,88,186,0.22%,0.04%,,,,2,840,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,026,0.04%,,
8,Staunton District,081,Rockbridge County,14,Urban Principal Arterial - Other,,,              ,,,,,,,24,341,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,341,0.01%,,
8,Staunton District,081,Rockbridge County,17,Urban Collector,,,              ,801,0.00%,0.00%,,,,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,0.00%,,
8,Staunton District,081,Rockbridge County,19,Urban Local System,,,              ,,,,,,,2,597,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,597,0.00%,,
8,Staunton District,081,Rockbridge County Total:,,,,,,176,721,0.44%,0.08%,,,,319,219,0.46%,0.14%,,,,1,355,308,2.04%,0.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,851,248,0.82%,,
8,Staunton District,082,Rockingham County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,771,923,1.16%,0.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,923,0.34%,,
8,Staunton District,082,Rockingham County,2,Rural Principal Arterial - Other,,,              ,,,,,,,230,610,0.34%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,610,0.10%,,
8,Staunton District,082,Rockingham County,6,Rural Minor Arterial,,,              ,,,,,,,407,327,0.59%,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,327,0.18%,,
8,Staunton District,082,Rockingham County,7,Rural Major Collector,,,              ,216,034,0.54%,0.10%,,,,178,745,0.26%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,779,0.18%,,
8,Staunton District,082,Rockingham County,8,Rural Minor Collector,,,              ,45,676,0.11%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,676,0.02%,,
8,Staunton District,082,Rockingham County,9,Rural Local System,,,              ,162,056,0.40%,0.07%,,,,3,484,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,540,0.07%,,
8,Staunton District,082,Rockingham County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,454,982,0.68%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,982,0.20%,,
8,Staunton District,082,Rockingham County,14,Urban Principal Arterial - Other,,,              ,,,,,,,125,791,0.18%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,791,0.06%,,
8,Staunton District,082,Rockingham County,16,Urban Minor Arterial,,,              ,1,556,0.00%,0.00%,,,,63,154,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,710,0.03%,,
8,Staunton District,082,Rockingham County,17,Urban Collector,,,              ,69,528,0.17%,0.03%,,,,3,460,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,989,0.03%,,
8,Staunton District,082,Rockingham County,19,Urban Local System,,,              ,25,531,0.06%,0.01%,,,,2,674,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,205,0.01%,,
8,Staunton District,082,Rockingham County Total:,,,,,,520,381,1.29%,0.23%,,,,1,015,246,1.48%,0.45%,,,,1,226,905,1.85%,0.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,762,532,1.23%,,
8,Staunton District,085,Shenandoah County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,1,482,386,2.23%,0.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,482,386,0.66%,,
8,Staunton District,085,Shenandoah County,2,Rural Principal Arterial - Other,,,              ,,,,,,,71,741,0.10%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,741,0.03%,,
8,Staunton District,085,Shenandoah County,6,Rural Minor Arterial,,,              ,,,,,,,8,514,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,514,0.00%,,
8,Staunton District,085,Shenandoah County,7,Rural Major Collector,,,              ,101,038,0.25%,0.04%,,,,326,246,0.47%,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,283,0.19%,,
8,Staunton District,085,Shenandoah County,8,Rural Minor Collector,,,              ,13,995,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,995,0.01%,,
8,Staunton District,085,Shenandoah County,9,Rural Local System,,,              ,121,189,0.30%,0.05%,,,,644,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,833,0.05%,,
8,Staunton District,085,Shenandoah County Total:,,,,,,236,221,0.59%,0.10%,,,,407,144,0.59%,0.18%,,,,1,482,386,2.23%,0.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,125,752,0.94%,,
8,Staunton District,093,Warren County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,442,369,0.67%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,369,0.20%,,
8,Staunton District,093,Warren County,6,Rural Minor Arterial,,,              ,,,,,,,233,335,0.34%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,335,0.10%,,
8,Staunton District,093,Warren County,7,Rural Major Collector,,,              ,84,377,0.21%,0.04%,,,,60,409,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,786,0.06%,,
8,Staunton District,093,Warren County,8,Rural Minor Collector,,,              ,7,121,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,121,0.00%,,
8,Staunton District,093,Warren County,9,Rural Local System,,,              ,65,338,0.16%,0.03%,,,,2,580,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,918,0.03%,,
8,Staunton District,093,Warren County,14,Urban Principal Arterial - Other,,,              ,,,,,,,54,715,0.08%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,715,0.02%,,
8,Staunton District,093,Warren County,16,Urban Minor Arterial,,,              ,,,,,,,12,345,0.02%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,345,0.01%,,
8,Staunton District,093,Warren County,17,Urban Collector,,,              ,146,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,0.00%,,
8,Staunton District,093,Warren County Total:,,,,,,156,981,0.39%,0.07%,,,,363,384,0.53%,0.16%,,,,442,369,0.67%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,734,0.43%,,
8,Staunton District,176,Town of Bridgewater,14,Urban Principal Arterial - Other,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,218,0.12%,0.01%,,,,,,,,,,,,,,,,27,218,0.01%,,
8,Staunton District,176,Town of Bridgewater,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,540,0.08%,0.01%,,,,,,,,,,,,,,,,17,540,0.01%,,
8,Staunton District,176,Town of Bridgewater,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,4,404,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,4,404,0.00%,,
8,Staunton District,176,Town of Bridgewater,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,28,035,0.14%,0.01%,,,,,,,,,,,,,,,,,,,,,,28,035,0.01%,,
8,Staunton District,176,Town of Bridgewater Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,439,0.17%,0.01%,,,,44,758,0.20%,0.02%,,,,,,,,,,,,,,,,77,197,0.03%,,
8,Staunton District,103,City of Buena Vista,14,Urban Principal Arterial - Other,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,952,0.14%,0.01%,,,,,,,,,,,,,,,,29,952,0.01%,,
8,Staunton District,103,City of Buena Vista,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,2,013,0.01%,0.00%,,,,5,210,0.02%,0.00%,,,,,,,,,,,,,,,,7,223,0.00%,,
8,Staunton District,103,City of Buena Vista,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,8,925,0.05%,0.00%,,,,,,,,,,,,,,,,,,,,,,8,925,0.00%,,
8,Staunton District,103,City of Buena Vista,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,10,792,0.06%,0.00%,,,,,,,,,,,,,,,,,,,,,,10,792,0.00%,,
8,Staunton District,103,City of Buena Vista Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,731,0.11%,0.01%,,,,35,162,0.16%,0.02%,,,,,,,,,,,,,,,,56,893,0.03%,,
8,Staunton District,105,Town of Clifton Forge,7,Rural Major Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,0.00%,0.00%,,,,,,,,,,,,,,,,72,0.00%,,
8,Staunton District,105,Town of Clifton Forge,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,666,0.09%,0.01%,,,,,,,,,,,,,,,,18,666,0.01%,,
8,Staunton District,105,Town of Clifton Forge,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,3,046,0.02%,0.00%,,,,742,0.00%,0.00%,,,,,,,,,,,,,,,,3,788,0.00%,,
8,Staunton District,105,Town of Clifton Forge,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,15,534,0.08%,0.01%,,,,,,,,,,,,,,,,,,,,,,15,534,0.01%,,
8,Staunton District,105,Town of Clifton Forge Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,580,0.10%,0.01%,,,,19,480,0.09%,0.01%,,,,,,,,,,,,,,,,38,060,0.02%,,
8,Staunton District,107,City of Covington,14,Urban Principal Arterial - Other,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,796,0.13%,0.01%,,,,,,,,,,,,,,,,28,796,0.01%,,
8,Staunton District,107,City of Covington,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,143,0.05%,0.00%,,,,,,,,,,,,,,,,10,143,0.00%,,
