786623,  63,01040,     ,63-1040,Ranch Acres Dr,063,New Kent County,063,New Kent County,0.94,63-638 Cosby Mill Rd,Cul-de-Sac,230,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
786624,  63,01041,     ,63-1041,Rachel Diann Dr,063,New Kent County,063,New Kent County,0.15,Cul-de-Sac,63-1040 Ranch Acres Dr,50,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
786625,  63,01042,     ,63-1042,Marsha Mae Dr,063,New Kent County,063,New Kent County,0.19,Cul-de-Sac,63-1040 Ranch Acres Dr,60,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
791876,  63,01044,     ,63-1044, ,063,New Kent County,063,New Kent County,0.21,"63-665, N Hen Peck Rd",Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797186,  63,01047,     ,63-1047, ,063,New Kent County,063,New Kent County,0.58,SR 155,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
756213,  63,01050,     ,63-1050,Ridgewood Dr,063,New Kent County,063,New Kent County,0.30,Cul-de-Sac,63-612 Tunstall Rd,450,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756214,  63,01051,     ,63-1051,Greenwood Blvd,063,New Kent County,063,New Kent County,0.35,"63-1050 W, Ridgewood Dr","63-1050 E, Ridgewood Dr",190,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
796544,  63,01051,     ,63-1051,Greenwood Blvd,063,New Kent County,063,New Kent County,0.15,"63-1050 E, Ridgewood Dr",Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796514,  63,01052,     ,63-1052, ,063,New Kent County,063,New Kent County,0.08,Cul-de-Sac,63-1051,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796515,  63,01052,     ,63-1052, ,063,New Kent County,063,New Kent County,0.15,63-1051,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796516,  63,01061,     ,63-1061, ,063,New Kent County,063,New Kent County,0.07,Cul-de-Sac,63-638 Cosby Mill Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790582,  63,01065,     ,63-1065, ,063,New Kent County,063,New Kent County,0.11,Dead End,"SR 155, N Courthouse Rd",1100,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
756215,  63,01070,     ,63-1070,Marl Springs Dr,063,New Kent County,063,New Kent County,0.35,63-612 Tunstall Rd,Cul-de-Sac,70,R,,,,,,,X,,,,,,02/07/2008,,,,,,,,,,,,,,,
797187,  63,01075,     ,63-1075, ,063,New Kent County,063,New Kent County,0.40,63-630 George W Watkins Rd,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797188,  63,01076,     ,63-1076, ,063,New Kent County,063,New Kent County,0.42,63-610 Pine Fork Dr,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
791877,  63,01090,     ,63-1090,Quinton Park,063,New Kent County,063,New Kent County,0.46,"63-665, N Hen Peck Rd",Cul-de-Sac,500,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
791878,  63,01091,     ,63-1091,Sweet Dixie Lane,063,New Kent County,063,New Kent County,0.13,Cul-de-Sac,63-1090 Quinton Park,110,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
791879,  63,01092,     ,63-1092,Neighborly Lane,063,New Kent County,063,New Kent County,0.13,63-1090 Quinton Park,Cul-de-Sac,140,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
791880,  63,01093,     ,63-1093,Solace Dr,063,New Kent County,063,New Kent County,0.06,63-1092 Neighborly Lane,Cul-de-Sac,50,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756216,  63,01101,     ,63-1101,Windsor Shades Rd,063,New Kent County,063,New Kent County,0.10,US 60 Pocahontas Trail,Dead End,60,R,,,,,,,X,,,,,,03/29/2005,,,,,,,,,,,,,,,
756217,  63,01102,     ,63-1102,Indian Hill Lane,063,New Kent County,063,New Kent County,0.20,63-628 Mt Pleasant Rd,Dead End,90,R,,,,,,,X,,,,,,03/29/2005,,,,,,,,,,,,,,,
756218,  63,01103,     ,63-1103,S Landing Rd,063,New Kent County,063,New Kent County,0.13,Dead End,63-650 Landing Rd,50,R,,,,,,,X,,,,,,03/29/2005,,,,,,,,,,,,,,,
756219,  63,01104,     ,63-1104,Evergreen Rd,063,New Kent County,063,New Kent County,0.44,63-647 Old Telegraph Rd,Dead End,46,R,,,,,,,X,,,,,,02/20/2008,,,,,,,,,,,,,,,
797189,  63,01109,     ,63-1109, ,063,New Kent County,063,New Kent County,0.17,63-1147,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797190,  63,01110,     ,63-1110, ,063,New Kent County,063,New Kent County,3.70,SR 155,63-1110 PINE WARBLER DRIVE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797191,  63,01111,     ,63-1111, ,063,New Kent County,063,New Kent County,0.11,63-1112,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797192,  63,01112,     ,63-1112, ,063,New Kent County,063,New Kent County,0.94,63-1110,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797193,  63,01113,     ,63-1113, ,063,New Kent County,063,New Kent County,0.80,Cul-de-Sac,63-1122,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797194,  63,01114,     ,63-1114, ,063,New Kent County,063,New Kent County,0.12,Cul-de-Sac,63-1113,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797195,  63,01115,     ,63-1115, ,063,New Kent County,063,New Kent County,0.05,Cul-de-Sac,63-1112,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797196,  63,01116,     ,63-1116, ,063,New Kent County,063,New Kent County,0.04,63-1112,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797197,  63,01117,     ,63-1117, ,063,New Kent County,063,New Kent County,0.02,63-1112,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797198,  63,01118,     ,63-1118, ,063,New Kent County,063,New Kent County,0.25,63-1113,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797199,  63,01119,     ,63-1119, ,063,New Kent County,063,New Kent County,0.03,63-1118,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797200,  63,01120,     ,63-1120, ,063,New Kent County,063,New Kent County,0.21,63-1113,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797201,  63,01121,     ,63-1121, ,063,New Kent County,063,New Kent County,0.02,63-1120,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797202,  63,01122,     ,63-1122, ,063,New Kent County,063,New Kent County,0.72,63-1110,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797203,  63,01123,     ,63-1123, ,063,New Kent County,063,New Kent County,0.24,63-1122,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797204,  63,01124,     ,63-1124, ,063,New Kent County,063,New Kent County,0.07,63-1122,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797205,  63,01125,     ,63-1125, ,063,New Kent County,063,New Kent County,0.09,Cul-de-Sac,63-1122,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797206,  63,01126,     ,63-1126, ,063,New Kent County,063,New Kent County,0.04,63-1110,63-1127,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797207,  63,01127,     ,63-1127, ,063,New Kent County,063,New Kent County,0.06,Cul-de-Sac,63-1126,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797208,  63,01127,     ,63-1127, ,063,New Kent County,063,New Kent County,0.03,63-1126,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797209,  63,01128,     ,63-1128, ,063,New Kent County,063,New Kent County,0.04,63-1110,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797210,  63,01129,     ,63-1129, ,063,New Kent County,063,New Kent County,0.26,63-1128,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797211,  63,01130,     ,63-1130, ,063,New Kent County,063,New Kent County,0.26,63-1110,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797212,  63,01131,     ,63-1131, ,063,New Kent County,063,New Kent County,0.05,Cul-de-Sac,63-1130,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797213,  63,01132,     ,63-1132, ,063,New Kent County,063,New Kent County,0.52,63-1139,63-1110,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797214,  63,01133,     ,63-1133, ,063,New Kent County,063,New Kent County,0.22,63-1132,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797215,  63,01134,     ,63-1134, ,063,New Kent County,063,New Kent County,0.12,63-1133,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797216,  63,01135,     ,63-1135, ,063,New Kent County,063,New Kent County,0.07,63-1132,63-1136,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797217,  63,01136,     ,63-1136, ,063,New Kent County,063,New Kent County,0.04,Cul-de-Sac,63-1135,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797218,  63,01136,     ,63-1136, ,063,New Kent County,063,New Kent County,0.08,63-1135,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797219,  63,01137,     ,63-1137, ,063,New Kent County,063,New Kent County,0.04,63-1132,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797220,  63,01138,     ,63-1138, ,063,New Kent County,063,New Kent County,0.06,63-1132,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797221,  63,01139,     ,63-1139, ,063,New Kent County,063,New Kent County,0.17,63-1110,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797222,  63,01140,     ,63-1140, ,063,New Kent County,063,New Kent County,0.20,Cul-de-Sac,63-1110,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797223,  63,01141,     ,63-1141, ,063,New Kent County,063,New Kent County,0.08,63-1140,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797224,  63,01142,     ,63-1142, ,063,New Kent County,063,New Kent County,0.05,63-1140,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797225,  63,01143,     ,63-1143, ,063,New Kent County,063,New Kent County,0.17,63-1140,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797226,  63,01144,     ,63-1144, ,063,New Kent County,063,New Kent County,0.32,Cul-de-Sac,63-1143,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797227,  63,01144,     ,63-1144, ,063,New Kent County,063,New Kent County,0.04,63-1143,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797228,  63,01145,     ,63-1145, ,063,New Kent County,063,New Kent County,0.04,Cul-de-Sac,63-1144,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797229,  63,01146,     ,63-1146, ,063,New Kent County,063,New Kent County,0.02,Cul-de-Sac,63-1144,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797230,  63,01147,     ,63-1147, ,063,New Kent County,063,New Kent County,1.13,Cul-de-Sac,63-1110,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797231,  63,01148,     ,63-1148, ,063,New Kent County,063,New Kent County,0.05,Cul-de-Sac,63-1147,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797232,  63,01149,     ,63-1149, ,063,New Kent County,063,New Kent County,0.04,63-1147,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
756220,  63,01150,     ,63-1150, ,063,New Kent County,063,New Kent County,0.31,63-613 Dispatch Rd,Cul-de-Sac,220,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756221,  63,01151,     ,63-1151, ,063,New Kent County,063,New Kent County,0.07,63-1152,63-1150,70,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756222,  63,01152,     ,63-1152, ,063,New Kent County,063,New Kent County,0.10,Cul-de-Sac,63-1151,90,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
793296,  63,01160,     ,63-1160, ,063,New Kent County,063,New Kent County,0.03,63-612 Tunstall Rd,63-1161,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
793297,  63,01161,     ,63-1161, ,063,New Kent County,063,New Kent County,0.34,Cul-de-Sac,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
793298,  63,01162,     ,63-1162, ,063,New Kent County,063,New Kent County,0.17,63-1161,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
793299,  63,01163,     ,63-1163, ,063,New Kent County,063,New Kent County,0.11,63-1161,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
756223,  63,01201,     ,63-1201,Brook Rd,063,New Kent County,063,New Kent County,0.06,Dead End,63-1211 Fairway St,60,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756224,  63,01201,     ,63-1201,Brook Rd,063,New Kent County,063,New Kent County,0.22,63-1211 Fairway St,63-1203 Club Rd,250,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756225,  63,01201,     ,63-1201,Brook Rd,063,New Kent County,063,New Kent County,0.06,63-1203 Club Rd,63-1202 Shoreline Rd,580,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756226,  63,01201,     ,63-1201,Brook Rd,063,New Kent County,063,New Kent County,0.22,63-1202 Shoreline Rd,US 60 Pocahontas Trail,880,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756227,  63,01202,     ,63-1202,Shoreline Rd,063,New Kent County,063,New Kent County,0.12,63-1201 Brook Rd,63-1204 Lake Circle Dr,240,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756228,  63,01202,     ,63-1202,Shoreline Rd,063,New Kent County,063,New Kent County,0.03,63-1204 Lake Circle Dr,63-1207 Brianwood Ct,180,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756229,  63,01202,     ,63-1202,Shoreline Rd,063,New Kent County,063,New Kent County,0.30,63-1207 Brianwood Ct,63-1203 Club Rd,110,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756230,  63,01202,     ,63-1202,Shoreline Rd,063,New Kent County,063,New Kent County,0.16,63-1203 Club Rd,Dead End,90,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756231,  63,01203,     ,63-1203,Club Rd,063,New Kent County,063,New Kent County,0.23,63-1201 Brook Rd,63-1205 Cardinal Dr,350,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756232,  63,01203,     ,63-1203,Club Rd,063,New Kent County,063,New Kent County,0.11,63-1205 Cardinal Dr,63-1206,290,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756233,  63,01203,     ,63-1203,Club Rd,063,New Kent County,063,New Kent County,0.07,63-1206,63-1202 Shoreline Rd,40,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756234,  63,01204,     ,63-1204,Lake Circle Dr,063,New Kent County,063,New Kent County,0.07,63-1202 Shoreline Rd,Cul-de-Sac,40,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756235,  63,01205,     ,63-1205,Cardinal Dr,063,New Kent County,063,New Kent County,0.08,Cul-de-Sac,63-1203 Club Rd,30,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756236,  63,01206,     ,63-1206, ,063,New Kent County,063,New Kent County,0.04,Cul-de-Sac,63-1203 Club Rd,10,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756237,  63,01207,     ,63-1207,Brianwood Ct,063,New Kent County,063,New Kent County,0.10,Dead End,63-1202 Shoreline Rd,70,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756238,  63,01208,     ,63-1208,Longview Dr,063,New Kent County,063,New Kent County,0.17,US 60 Pocohontas Trail,"63-1209 S, Hairpin Dr",1200,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756239,  63,01208,     ,63-1208,Longview Dr,063,New Kent County,063,New Kent County,0.16,"63-1209 S, Hairpin Dr","63-1209 N, Hairpin Dr",1100,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756240,  63,01208,     ,63-1208,Longview Dr,063,New Kent County,063,New Kent County,0.24,"63-1209 N, Hairpin Dr","63-1245 W, S Wooland Circle",1100,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756241,  63,01208,     ,63-1208,Longview Dr,063,New Kent County,063,New Kent County,0.06,"63-1245 W, S Wooland Circle","63-1245 E, S Wooland Circle",600,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756242,  63,01208,     ,63-1208,Longview Dr,063,New Kent County,063,New Kent County,0.04,"63-1245 E, S Wooland Circle",63-1246 Cary Rd,580,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756243,  63,01208,     ,63-1208,Longview Dr,063,New Kent County,063,New Kent County,0.51,63-1246 Cary Rd,"63-665, N Hen Peck Rd",550,R,,,,,,,X,,,,,,03/03/2008,,,,,,,,,,,,,,,
756244,  63,01209,     ,63-1209,Hairpin Dr,063,New Kent County,063,New Kent County,0.05,"63-1208 S, Longview Dr","63-1212 W, Ridge Rd",290,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756245,  63,01209,     ,63-1209,Hairpin Dr,063,New Kent County,063,New Kent County,0.33,"63-1212 W, Ridge Rd","63-1212 E, Ridge Rd",230,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756246,  63,01209,     ,63-1209,Hairpin Dr,063,New Kent County,063,New Kent County,0.38,"63-1212 E, Ridge Rd","63-1208 N, Longview Dr",120,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756247,  63,01209,     ,63-1209,Hairpin Dr,063,New Kent County,063,New Kent County,0.16,"63-1208 N, Longview Dr",63-1211 Fairway St,170,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756248,  63,01209,     ,63-1209,Hairpin Dr,063,New Kent County,063,New Kent County,0.06,63-1211 Fairway St,"63-1210 E, Greenway Circle",140,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756249,  63,01209,     ,63-1209,Hairpin Dr,063,New Kent County,063,New Kent County,0.09,"63-1210 E, Greenway Circle","63-1210 W, Greenway Circle",100,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756250,  63,01209,     ,63-1209,Hairpin Dr,063,New Kent County,063,New Kent County,0.05,"63-1210 W, Greenway Circle",Dead End,30,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756251,  63,01210,     ,63-1210,Greenway Cir,063,New Kent County,063,New Kent County,0.20,"63-1209 S, Hairpin Dr","63-1209 N, Hairpin Dr",46,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756252,  63,01211,     ,63-1211,Fairway St,063,New Kent County,063,New Kent County,0.13,63-1201 Brook Rd,63-1209 Hairpin Dr,220,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756253,  63,01212,     ,63-1212,Ridge Rd,063,New Kent County,063,New Kent County,0.32,"63-1209 W, Hairpin Dr","63-1209 E, Hairpin Dr",40,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756254,  63,01213,     ,63-1213,Forest Dr,063,New Kent County,063,New Kent County,0.14,US 60 Pocahontas Trail,63-1218 Redwood Ct,260,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756255,  63,01213,     ,63-1213,Forest Dr,063,New Kent County,063,New Kent County,0.08,63-1218 Redwood Ct,63-1217 Locust Lane,240,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756256,  63,01213,     ,63-1213,Forest Dr,063,New Kent County,063,New Kent County,0.09,63-1217 Locust Lane,63-1216 Willow Lane,170,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756257,  63,01213,     ,63-1213,Forest Dr,063,New Kent County,063,New Kent County,0.14,63-1216 Willow Lane,63-1215 Chestnut Dr,130,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756258,  63,01213,     ,63-1213,Forest Dr,063,New Kent County,063,New Kent County,0.14,63-1215 Chestnut Dr,63-1214 Cedar Lane,80,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756259,  63,01214,     ,63-1214,Cedar Lane,063,New Kent County,063,New Kent County,0.03,Cul-de-Sac,63-1215 Chestnut Dr,80,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756260,  63,01214,     ,63-1214,Cedar Lane,063,New Kent County,063,New Kent County,0.10,63-1215 Chestnut Dr,63-1213 Forest Dr,60,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756261,  63,01215,     ,63-1215,Chestnut Dr,063,New Kent County,063,New Kent County,0.14,63-1213 Forest Dr,63-1214 Cedar Lane,60,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756262,  63,01216,     ,63-1216,Willow Lane,063,New Kent County,063,New Kent County,0.07,Cul-de-Sac,63-1213 Forest Dr,47,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756263,  63,01217,     ,63-1217,Locust Lane,063,New Kent County,063,New Kent County,0.05,Cul-de-Sac,63-1213 Forest Dr,60,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756264,  63,01218,     ,63-1218,Redwood Ct,063,New Kent County,063,New Kent County,0.05,Cul-de-Sac,63-1213 Forest Dr,50,R,,,,,,,X,,,,,,03/21/2005,,,,,,,,,,,,,,,
756265,  63,01220,     ,63-1220,Woodbrook Rd,063,New Kent County,063,New Kent County,0.25,63-1223 Walnut Dr,63-1222 Grayson Dr,210,R,,,,,,,X,,,,,,04/04/2005,,,,,,,,,,,,,,,
756266,  63,01220,     ,63-1220,Woodbrook Rd,063,New Kent County,063,New Kent County,0.12,63-1222 Grayson Dr,63-1221 Timber Dr,230,R,,,,,,,X,,,,,,04/04/2005,,,,,,,,,,,,,,,
756267,  63,01220,     ,63-1220,Woodbrook Rd,063,New Kent County,063,New Kent County,0.08,63-1221 Timber Dr,SR 249 New Kent Hwy,430,R,,,,,,,X,,,,,,04/04/2005,,,,,,,,,,,,,,,
756268,  63,01221,     ,63-1221,Timber Dr,063,New Kent County,063,New Kent County,0.23,63-1223 Walnut Dr,0.23 MN 63-1223 Walnut Dr,150,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756269,  63,01221,     ,63-1221,Timber Dr,063,New Kent County,063,New Kent County,0.04,0.23 MN 63-1223 Walnut Dr,63-1222 Grayson Dr,140,R,,,,,,,X,,,,,,04/04/2005,,,,,,,,,,,,,,,
756270,  63,01221,     ,63-1221,Timber Dr,063,New Kent County,063,New Kent County,0.21,63-1222 Grayson Dr,63-1220 Woodbrook Rd,140,R,,,,,,,X,,,,,,04/04/2005,,,,,,,,,,,,,,,
756271,  63,01222,     ,63-1222,Grayson Dr,063,New Kent County,063,New Kent County,0.08,63-1221 Timber Dr,63-1220 Woodbrook Rd,10,R,,,,,,,X,,,,,,04/04/2005,,,,,,,,,,,,,,,
756272,  63,01223,     ,63-1223,Walnut Dr,063,New Kent County,063,New Kent County,0.04,Dead End,63-1221 Timber Dr,20,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756273,  63,01223,     ,63-1223,Walnut Dr,063,New Kent County,063,New Kent County,0.07,63-1221 Timber Dr,63-1220 Woodbrook Rd,80,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756274,  63,01223,     ,63-1223,Walnut Dr,063,New Kent County,063,New Kent County,0.07,63-1220 Woodbrook Rd,63-1224 Walnut Dr,70,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756275,  63,01223,     ,63-1223,Walnut Dr,063,New Kent County,063,New Kent County,0.03,63-1224 Walnut Dr,Dead End,20,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756276,  63,01224,     ,63-1224,Walnut Dr,063,New Kent County,063,New Kent County,0.05,63-1223 Walnut Dr,Cul-de-Sac,20,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
797233,  63,01225,     ,63-1225, ,063,New Kent County,063,New Kent County,0.16,Cul-de-Sac,63-1208 Longview Dr,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797234,  63,01226,     ,63-1226, ,063,New Kent County,063,New Kent County,0.10,63-1225,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797235,  63,01227,     ,63-1227, ,063,New Kent County,063,New Kent County,0.12,63-1226,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
756277,  63,01230,     ,63-1230,Blackcreek Rd,063,New Kent County,063,New Kent County,0.16,Cul-de-Sac,63-675 Arrowhead Rd,40,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
756278,  63,01230,     ,63-1230,Blackcreek Rd,063,New Kent County,063,New Kent County,0.28,63-675 Arrowhead Rd,63-613 Dispatch Rd,160,R,,,,,,,X,,,,,,02/11/2008,,,,,,,,,,,,,,,
787926,  63,01232,     ,63-1232,Magnolia Woods Rd,063,New Kent County,063,New Kent County,0.30,US 60 Pocohontas Trail,Dead End,590,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
787927,  63,01233,     ,63-1233,Magnolia Woods Ct,063,New Kent County,063,New Kent County,0.08,Cul-de-Sac,63-1232 Magnolia Woods Rd,60,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
787928,  63,01234,     ,63-1234,Magnolia Woods Pl,063,New Kent County,063,New Kent County,0.12,63-1232 Magnolia Woods Rd,Cul-de-Sac,80,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
787929,  63,01235,     ,63-1235,Magnolia Woods Terrace,063,New Kent County,063,New Kent County,0.04,Cul-de-Sac,63-1232 Magnolia Woods Rd,40,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
787930,  63,01236,     ,63-1236,Hollywoods Ct,063,New Kent County,063,New Kent County,0.17,63-1232 Magnolia Woods Rd,Dead End,170,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
787931,  63,01237,     ,63-1237,Poplar Wood Ct,063,New Kent County,063,New Kent County,0.16,63-1236 Hollywoods Ct,Cul-de-Sac,90,R,,,,,,,X,,,,,,04/06/2005,,,,,,,,,,,,,,,
