ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	Prepared	10/1/2011
5	Hampton Roads District	131	City of Chesapeake			09	Five Axle Single Trailers	              																									3,780	0.02%	0.00%				21,204	0.10%	0.01%																24,984	0.01%		
5	Hampton Roads District	131	City of Chesapeake			10	Six or More Axle Single Trailers	              																									124	0.00%	0.00%				453	0.00%	0.00%																577	0.00%		
5	Hampton Roads District	131	City of Chesapeake			11	Five Axle or Fewer Multi-Trailers	              																									36	0.00%	0.00%				196	0.00%	0.00%																232	0.00%		
5	Hampton Roads District	131	City of Chesapeake			12	Six Axle Multi-Trailers	              																									1	0.00%	0.00%				50	0.00%	0.00%																51	0.00%		
5	Hampton Roads District	131	City of Chesapeake			13	Seven or More Axle Multi-Trailers	              																									1	0.00%	0.00%				18	0.00%	0.00%																19	0.00%		
5	Hampton Roads District	131	City of Chesapeake Total:																														1,881,763	9.64%	0.84%				2,174,221	9.93%	0.97%																4,055,984	1.80%		
5	Hampton Roads District	190	Town of Chincoteague			01	Motorcycles	              																									1,588	0.01%	0.00%																						1,588	0.00%		
5	Hampton Roads District	190	Town of Chincoteague			02	Passenger Cars	              																									34,216	0.18%	0.02%																						34,216	0.02%		
5	Hampton Roads District	190	Town of Chincoteague			03	Two Axle, 4 Tire Single Unit Vehicles	              																									9,516	0.05%	0.00%																						9,516	0.00%		
5	Hampton Roads District	190	Town of Chincoteague			04	Busses	              																									71	0.00%	0.00%																						71	0.00%		
5	Hampton Roads District	190	Town of Chincoteague			05	Two Axle, 6 Tire Single Unit Trucks	              																									288	0.00%	0.00%																						288	0.00%		
5	Hampton Roads District	190	Town of Chincoteague			06	Three Axle Single Unit Trucks	              																									91	0.00%	0.00%																						91	0.00%		
5	Hampton Roads District	190	Town of Chincoteague			07	Four or More Axle Single Unit Trucks	              																									4	0.00%	0.00%																						4	0.00%		
5	Hampton Roads District	190	Town of Chincoteague			08	Four Axle or Fewer Single Trailers	              																									95	0.00%	0.00%																						95	0.00%		
5	Hampton Roads District	190	Town of Chincoteague			09	Five Axle Single Trailers	              																									37	0.00%	0.00%																						37	0.00%		
5	Hampton Roads District	190	Town of Chincoteague			10	Six or More Axle Single Trailers	              																									0	0.00%	0.00%																						0	0.00%		
5	Hampton Roads District	190	Town of Chincoteague Total:																														45,906	0.24%	0.02%																						45,906	0.02%		
5	Hampton Roads District	109	City of Emporia			01	Motorcycles	              																									99	0.00%	0.00%				172	0.00%	0.00%																271	0.00%		
5	Hampton Roads District	109	City of Emporia			02	Passenger Cars	              																									39,311	0.20%	0.02%				31,345	0.14%	0.01%																70,655	0.03%		
5	Hampton Roads District	109	City of Emporia			03	Two Axle, 4 Tire Single Unit Vehicles	              																									3,387	0.02%	0.00%				7,686	0.04%	0.00%																11,072	0.00%		
5	Hampton Roads District	109	City of Emporia			04	Busses	              																									89	0.00%	0.00%				297	0.00%	0.00%																386	0.00%		
5	Hampton Roads District	109	City of Emporia			05	Two Axle, 6 Tire Single Unit Trucks	              																									134	0.00%	0.00%				322	0.00%	0.00%																456	0.00%		
5	Hampton Roads District	109	City of Emporia			06	Three Axle Single Unit Trucks	              																									87	0.00%	0.00%				168	0.00%	0.00%																255	0.00%		
5	Hampton Roads District	109	City of Emporia			07	Four or More Axle Single Unit Trucks	              																									21	0.00%	0.00%				7	0.00%	0.00%																28	0.00%		
5	Hampton Roads District	109	City of Emporia			08	Four Axle or Fewer Single Trailers	              																									40	0.00%	0.00%				90	0.00%	0.00%																130	0.00%		
5	Hampton Roads District	109	City of Emporia			09	Five Axle Single Trailers	              																									115	0.00%	0.00%				650	0.00%	0.00%																766	0.00%		
5	Hampton Roads District	109	City of Emporia			10	Six or More Axle Single Trailers	              																									1	0.00%	0.00%				8	0.00%	0.00%																9	0.00%		
5	Hampton Roads District	109	City of Emporia			11	Five Axle or Fewer Multi-Trailers	              																									2	0.00%	0.00%				1	0.00%	0.00%																3	0.00%		
5	Hampton Roads District	109	City of Emporia			12	Six Axle Multi-Trailers	              																									1	0.00%	0.00%				0	0.00%	0.00%																1	0.00%		
5	Hampton Roads District	109	City of Emporia			13	Seven or More Axle Multi-Trailers	              																									0	0.00%	0.00%				1	0.00%	0.00%																1	0.00%		
5	Hampton Roads District	109	City of Emporia Total:																														43,285	0.22%	0.02%				40,746	0.19%	0.02%																84,031	0.04%		
5	Hampton Roads District	145	City of Franklin			01	Motorcycles	              																									39	0.00%	0.00%				45	0.00%	0.00%																83	0.00%		
5	Hampton Roads District	145	City of Franklin			02	Passenger Cars	              																									59,910	0.31%	0.03%				19,020	0.09%	0.01%																78,930	0.04%		
5	Hampton Roads District	145	City of Franklin			03	Two Axle, 4 Tire Single Unit Vehicles	              																									13,434	0.07%	0.01%				4,441	0.02%	0.00%																17,874	0.01%		
5	Hampton Roads District	145	City of Franklin			04	Busses	              																									395	0.00%	0.00%				181	0.00%	0.00%																575	0.00%		
5	Hampton Roads District	145	City of Franklin			05	Two Axle, 6 Tire Single Unit Trucks	              																									334	0.00%	0.00%				118	0.00%	0.00%																452	0.00%		
5	Hampton Roads District	145	City of Franklin			06	Three Axle Single Unit Trucks	              																									66	0.00%	0.00%				67	0.00%	0.00%																133	0.00%		
5	Hampton Roads District	145	City of Franklin			07	Four or More Axle Single Unit Trucks	              																									13	0.00%	0.00%				6	0.00%	0.00%																19	0.00%		
5	Hampton Roads District	145	City of Franklin			08	Four Axle or Fewer Single Trailers	              																									58	0.00%	0.00%				30	0.00%	0.00%																88	0.00%		
5	Hampton Roads District	145	City of Franklin			09	Five Axle Single Trailers	              																									21	0.00%	0.00%				68	0.00%	0.00%																89	0.00%		
5	Hampton Roads District	145	City of Franklin Total:																														74,269	0.38%	0.03%				23,974	0.11%	0.01%																98,244	0.04%		
5	Hampton Roads District	114	City of Hampton			01	Motorcycles	              																									2,308	0.01%	0.00%				2,814	0.01%	0.00%																5,122	0.00%		
5	Hampton Roads District	114	City of Hampton			02	Passenger Cars	              																									1,133,476	5.81%	0.50%				743,280	3.39%	0.33%																1,876,756	0.83%		
5	Hampton Roads District	114	City of Hampton			03	Two Axle, 4 Tire Single Unit Vehicles	              																									98,955	0.51%	0.04%				133,830	0.61%	0.06%																232,785	0.10%		
5	Hampton Roads District	114	City of Hampton			04	Busses	              																									5,469	0.03%	0.00%				4,554	0.02%	0.00%																10,023	0.00%		
5	Hampton Roads District	114	City of Hampton			05	Two Axle, 6 Tire Single Unit Trucks	              																									3,346	0.02%	0.00%				4,071	0.02%	0.00%																7,417	0.00%		
5	Hampton Roads District	114	City of Hampton			06	Three Axle Single Unit Trucks	              																									1,407	0.01%	0.00%				1,542	0.01%	0.00%																2,948	0.00%		
5	Hampton Roads District	114	City of Hampton			07	Four or More Axle Single Unit Trucks	              																									225	0.00%	0.00%				367	0.00%	0.00%																593	0.00%		
5	Hampton Roads District	114	City of Hampton			08	Four Axle or Fewer Single Trailers	              																									629	0.00%	0.00%				877	0.00%	0.00%																1,506	0.00%		
5	Hampton Roads District	114	City of Hampton			09	Five Axle Single Trailers	              																									605	0.00%	0.00%				1,329	0.01%	0.00%																1,933	0.00%		
5	Hampton Roads District	114	City of Hampton			10	Six or More Axle Single Trailers	              																									42	0.00%	0.00%				33	0.00%	0.00%																75	0.00%		
5	Hampton Roads District	114	City of Hampton			11	Five Axle or Fewer Multi-Trailers	              																									1	0.00%	0.00%				5	0.00%	0.00%																6	0.00%		
5	Hampton Roads District	114	City of Hampton			12	Six Axle Multi-Trailers	              																									4	0.00%	0.00%				0	0.00%	0.00%																4	0.00%		
5	Hampton Roads District	114	City of Hampton			13	Seven or More Axle Multi-Trailers	              																									0	0.00%	0.00%				2	0.00%	0.00%																2	0.00%		
5	Hampton Roads District	114	City of Hampton Total:																														1,246,467	6.39%	0.55%				892,702	4.08%	0.40%																2,139,170	0.95%		
5	Hampton Roads District	121	City of Newport News			01	Motorcycles	              																									1,840	0.01%	0.00%				5,867	0.03%	0.00%																7,707	0.00%		
5	Hampton Roads District	121	City of Newport News			02	Passenger Cars	              																									892,540	4.57%	0.40%				1,365,001	6.23%	0.61%																2,257,541	1.00%		
5	Hampton Roads District	121	City of Newport News			03	Two Axle, 4 Tire Single Unit Vehicles	              																									61,386	0.31%	0.03%				238,032	1.09%	0.11%																299,418	0.13%		
5	Hampton Roads District	121	City of Newport News			04	Busses	              																									1,988	0.01%	0.00%				6,258	0.03%	0.00%																8,246	0.00%		
5	Hampton Roads District	121	City of Newport News			05	Two Axle, 6 Tire Single Unit Trucks	              																									2,632	0.01%	0.00%				8,389	0.04%	0.00%																11,021	0.00%		
5	Hampton Roads District	121	City of Newport News			06	Three Axle Single Unit Trucks	              																									1,100	0.01%	0.00%				5,541	0.03%	0.00%																6,642	0.00%		
5	Hampton Roads District	121	City of Newport News			07	Four or More Axle Single Unit Trucks	              																									77	0.00%	0.00%				1,862	0.01%	0.00%																1,938	0.00%		
5	Hampton Roads District	121	City of Newport News			08	Four Axle or Fewer Single Trailers	              																									563	0.00%	0.00%				2,409	0.01%	0.00%																2,972	0.00%		
5	Hampton Roads District	121	City of Newport News			09	Five Axle Single Trailers	              																									324	0.00%	0.00%				7,004	0.03%	0.00%																7,328	0.00%		
5	Hampton Roads District	121	City of Newport News			10	Six or More Axle Single Trailers	              																									8	0.00%	0.00%				189	0.00%	0.00%																196	0.00%		
5	Hampton Roads District	121	City of Newport News			11	Five Axle or Fewer Multi-Trailers	              																									36	0.00%	0.00%				41	0.00%	0.00%																77	0.00%		
5	Hampton Roads District	121	City of Newport News			12	Six Axle Multi-Trailers	              																									0	0.00%	0.00%				4	0.00%	0.00%																4	0.00%		
5	Hampton Roads District	121	City of Newport News			13	Seven or More Axle Multi-Trailers	              																									1	0.00%	0.00%				6	0.00%	0.00%																7	0.00%		
5	Hampton Roads District	121	City of Newport News Total:																														962,495	4.93%	0.43%				1,640,602	7.49%	0.73%																2,603,097	1.16%		
5	Hampton Roads District	122	City of Norfolk			01	Motorcycles	              																									1,499	0.01%	0.00%				6,381	0.03%	0.00%																7,881	0.00%		
5	Hampton Roads District	122	City of Norfolk			02	Passenger Cars	              																									852,325	4.37%	0.38%				1,699,021	7.76%	0.75%																2,551,347	1.13%		
5	Hampton Roads District	122	City of Norfolk			03	Two Axle, 4 Tire Single Unit Vehicles	              																									84,662	0.43%	0.04%				311,821	1.42%	0.14%																396,483	0.18%		
