 ,,083,Russell County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,558.31,0.89%,0.76%,1,0.00%,0.00%,95.06,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,653.37,0.88%
 ,,083,Russell County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,558.31,0.89%,0.76%,1,0.00%,0.00%,95.06,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,653.37,0.88%
 ,,083,Russell County Total:,,,,,,164,804,0.25%,0.07%,558.31,0.89%,0.76%,535,909,0.58%,0.24%,95.06,0.95%,0.13%,0,0.00%,0.00%,0.00,0.00%,0.00%,700,713,0.31%,653.37,0.88%
 ,,084,Scott County,,,01,Motorcycles,              ,459,0.00%,0.00%,691.24,1.10%,0.94%,3,044,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,503,0.00%,800.72,1.08%
 ,,084,Scott County,,,02,Passenger Cars,              ,170,569,0.25%,0.08%,691.24,1.10%,0.94%,329,050,0.35%,0.15%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,499,619,0.22%,800.72,1.08%
 ,,084,Scott County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,19,056,0.03%,0.01%,691.24,1.10%,0.94%,95,630,0.10%,0.04%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,114,686,0.05%,800.72,1.08%
 ,,084,Scott County,,,04,Busses,              ,666,0.00%,0.00%,691.24,1.10%,0.94%,1,802,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,468,0.00%,800.72,1.08%
 ,,084,Scott County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,655,0.00%,0.00%,691.24,1.10%,0.94%,4,327,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,983,0.00%,800.72,1.08%
 ,,084,Scott County,,,06,Three Axle Single Unit Trucks,              ,550,0.00%,0.00%,691.24,1.10%,0.94%,2,175,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,725,0.00%,800.72,1.08%
 ,,084,Scott County,,,07,Four or More Axle Single Unit Trucks,              ,285,0.00%,0.00%,691.24,1.10%,0.94%,476,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,761,0.00%,800.72,1.08%
 ,,084,Scott County,,,08,Four Axle or Fewer Single Trailers,              ,208,0.00%,0.00%,691.24,1.10%,0.94%,2,479,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,687,0.00%,800.72,1.08%
 ,,084,Scott County,,,09,Five Axle Single Trailers,              ,193,0.00%,0.00%,691.24,1.10%,0.94%,18,931,0.02%,0.01%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,19,123,0.01%,800.72,1.08%
 ,,084,Scott County,,,10,Six or More Axle Single Trailers,              ,25,0.00%,0.00%,691.24,1.10%,0.94%,543,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,568,0.00%,800.72,1.08%
 ,,084,Scott County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,691.24,1.10%,0.94%,12,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,0.00%,800.72,1.08%
 ,,084,Scott County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,691.24,1.10%,0.94%,1,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,800.72,1.08%
 ,,084,Scott County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,691.24,1.10%,0.94%,3,0.00%,0.00%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,800.72,1.08%
 ,,084,Scott County Total:,,,,,,192,666,0.29%,0.09%,691.24,1.10%,0.94%,458,474,0.49%,0.20%,109.48,1.10%,0.15%,0,0.00%,0.00%,0.00,0.00%,0.00%,651,140,0.29%,800.72,1.08%
 ,,085,Shenandoah County,,,01,Motorcycles,              ,601,0.00%,0.00%,655.48,1.04%,0.89%,3,330,0.00%,0.00%,78.37,0.78%,0.11%,5,490,0.01%,0.00%,32.47,2.90%,0.04%,9,422,0.00%,766.32,1.04%
 ,,085,Shenandoah County,,,02,Passenger Cars,              ,204,935,0.31%,0.09%,655.48,1.04%,0.89%,215,279,0.23%,0.10%,78.37,0.78%,0.11%,785,437,1.21%,0.35%,32.47,2.90%,0.04%,1,205,651,0.54%,766.32,1.04%
 ,,085,Shenandoah County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,30,126,0.05%,0.01%,655.48,1.04%,0.89%,68,566,0.07%,0.03%,78.37,0.78%,0.11%,183,236,0.28%,0.08%,32.47,2.90%,0.04%,281,928,0.13%,766.32,1.04%
 ,,085,Shenandoah County,,,04,Busses,              ,286,0.00%,0.00%,655.48,1.04%,0.89%,960,0.00%,0.00%,78.37,0.78%,0.11%,9,075,0.01%,0.00%,32.47,2.90%,0.04%,10,322,0.00%,766.32,1.04%
 ,,085,Shenandoah County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,995,0.00%,0.00%,655.48,1.04%,0.89%,2,673,0.00%,0.00%,78.37,0.78%,0.11%,12,103,0.02%,0.01%,32.47,2.90%,0.04%,15,770,0.01%,766.32,1.04%
 ,,085,Shenandoah County,,,06,Three Axle Single Unit Trucks,              ,1,350,0.00%,0.00%,655.48,1.04%,0.89%,2,982,0.00%,0.00%,78.37,0.78%,0.11%,9,178,0.01%,0.00%,32.47,2.90%,0.04%,13,510,0.01%,766.32,1.04%
 ,,085,Shenandoah County,,,07,Four or More Axle Single Unit Trucks,              ,416,0.00%,0.00%,655.48,1.04%,0.89%,852,0.00%,0.00%,78.37,0.78%,0.11%,774,0.00%,0.00%,32.47,2.90%,0.04%,2,042,0.00%,766.32,1.04%
 ,,085,Shenandoah County,,,08,Four Axle or Fewer Single Trailers,              ,220,0.00%,0.00%,655.48,1.04%,0.89%,674,0.00%,0.00%,78.37,0.78%,0.11%,8,134,0.01%,0.00%,32.47,2.90%,0.04%,9,028,0.00%,766.32,1.04%
 ,,085,Shenandoah County,,,09,Five Axle Single Trailers,              ,1,199,0.00%,0.00%,655.48,1.04%,0.89%,5,527,0.01%,0.00%,78.37,0.78%,0.11%,265,424,0.41%,0.12%,32.47,2.90%,0.04%,272,150,0.12%,766.32,1.04%
 ,,085,Shenandoah County,,,10,Six or More Axle Single Trailers,              ,75,0.00%,0.00%,655.48,1.04%,0.89%,210,0.00%,0.00%,78.37,0.78%,0.11%,2,051,0.00%,0.00%,32.47,2.90%,0.04%,2,336,0.00%,766.32,1.04%
 ,,085,Shenandoah County,,,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,655.48,1.04%,0.89%,26,0.00%,0.00%,78.37,0.78%,0.11%,15,136,0.02%,0.01%,32.47,2.90%,0.04%,15,163,0.01%,766.32,1.04%
 ,,085,Shenandoah County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,655.48,1.04%,0.89%,9,0.00%,0.00%,78.37,0.78%,0.11%,6,092,0.01%,0.00%,32.47,2.90%,0.04%,6,101,0.00%,766.32,1.04%
 ,,085,Shenandoah County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,655.48,1.04%,0.89%,0,0.00%,0.00%,78.37,0.78%,0.11%,18,0.00%,0.00%,32.47,2.90%,0.04%,18,0.00%,766.32,1.04%
 ,,085,Shenandoah County Total:,,,,,,240,204,0.36%,0.11%,655.48,1.04%,0.89%,301,089,0.32%,0.13%,78.37,0.78%,0.11%,1,302,148,2.00%,0.58%,32.47,2.90%,0.04%,1,843,441,0.82%,766.32,1.04%
 ,,086,Smyth County,,,01,Motorcycles,              ,573,0.00%,0.00%,476.34,0.76%,0.64%,1,666,0.00%,0.00%,81.79,0.82%,0.11%,2,328,0.00%,0.00%,21.63,1.93%,0.03%,4,567,0.00%,579.76,0.78%
 ,,086,Smyth County,,,02,Passenger Cars,              ,200,830,0.30%,0.09%,476.34,0.76%,0.64%,120,172,0.13%,0.05%,81.79,0.82%,0.11%,330,978,0.51%,0.15%,21.63,1.93%,0.03%,651,980,0.29%,579.76,0.78%
 ,,086,Smyth County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,18,548,0.03%,0.01%,476.34,0.76%,0.64%,38,566,0.04%,0.02%,81.79,0.82%,0.11%,101,994,0.16%,0.05%,21.63,1.93%,0.03%,159,108,0.07%,579.76,0.78%
 ,,086,Smyth County,,,04,Busses,              ,403,0.00%,0.00%,476.34,0.76%,0.64%,1,204,0.00%,0.00%,81.79,0.82%,0.11%,3,132,0.00%,0.00%,21.63,1.93%,0.03%,4,739,0.00%,579.76,0.78%
 ,,086,Smyth County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,579,0.00%,0.00%,476.34,0.76%,0.64%,1,201,0.00%,0.00%,81.79,0.82%,0.11%,5,214,0.01%,0.00%,21.63,1.93%,0.03%,6,994,0.00%,579.76,0.78%
 ,,086,Smyth County,,,06,Three Axle Single Unit Trucks,              ,249,0.00%,0.00%,476.34,0.76%,0.64%,1,083,0.00%,0.00%,81.79,0.82%,0.11%,3,736,0.01%,0.00%,21.63,1.93%,0.03%,5,068,0.00%,579.76,0.78%
 ,,086,Smyth County,,,07,Four or More Axle Single Unit Trucks,              ,25,0.00%,0.00%,476.34,0.76%,0.64%,57,0.00%,0.00%,81.79,0.82%,0.11%,353,0.00%,0.00%,21.63,1.93%,0.03%,435,0.00%,579.76,0.78%
 ,,086,Smyth County,,,08,Four Axle or Fewer Single Trailers,              ,216,0.00%,0.00%,476.34,0.76%,0.64%,515,0.00%,0.00%,81.79,0.82%,0.11%,3,080,0.00%,0.00%,21.63,1.93%,0.03%,3,811,0.00%,579.76,0.78%
 ,,086,Smyth County,,,09,Five Axle Single Trailers,              ,177,0.00%,0.00%,476.34,0.76%,0.64%,2,057,0.00%,0.00%,81.79,0.82%,0.11%,97,557,0.15%,0.04%,21.63,1.93%,0.03%,99,791,0.04%,579.76,0.78%
 ,,086,Smyth County,,,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,476.34,0.76%,0.64%,33,0.00%,0.00%,81.79,0.82%,0.11%,915,0.00%,0.00%,21.63,1.93%,0.03%,948,0.00%,579.76,0.78%
 ,,086,Smyth County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,476.34,0.76%,0.64%,2,0.00%,0.00%,81.79,0.82%,0.11%,4,807,0.01%,0.00%,21.63,1.93%,0.03%,4,808,0.00%,579.76,0.78%
 ,,086,Smyth County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,476.34,0.76%,0.64%,0,0.00%,0.00%,81.79,0.82%,0.11%,1,806,0.00%,0.00%,21.63,1.93%,0.03%,1,806,0.00%,579.76,0.78%
 ,,086,Smyth County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,476.34,0.76%,0.64%,0,0.00%,0.00%,81.79,0.82%,0.11%,7,0.00%,0.00%,21.63,1.93%,0.03%,7,0.00%,579.76,0.78%
 ,,086,Smyth County Total:,,,,,,221,602,0.33%,0.10%,476.34,0.76%,0.64%,166,555,0.18%,0.07%,81.79,0.82%,0.11%,555,906,0.85%,0.25%,21.63,1.93%,0.03%,944,063,0.42%,579.76,0.78%
 ,,087,Southampton County,,,01,Motorcycles,              ,414,0.00%,0.00%,650.02,1.04%,0.88%,2,966,0.00%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,380,0.00%,740.50,1.00%
 ,,087,Southampton County,,,02,Passenger Cars,              ,206,757,0.31%,0.09%,650.02,1.04%,0.88%,527,926,0.57%,0.23%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,734,683,0.33%,740.50,1.00%
 ,,087,Southampton County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,43,326,0.06%,0.02%,650.02,1.04%,0.88%,151,050,0.16%,0.07%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,194,376,0.09%,740.50,1.00%
 ,,087,Southampton County,,,04,Busses,              ,1,471,0.00%,0.00%,650.02,1.04%,0.88%,5,204,0.01%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,675,0.00%,740.50,1.00%
 ,,087,Southampton County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,871,0.00%,0.00%,650.02,1.04%,0.88%,5,882,0.01%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,753,0.00%,740.50,1.00%
 ,,087,Southampton County,,,06,Three Axle Single Unit Trucks,              ,1,488,0.00%,0.00%,650.02,1.04%,0.88%,6,447,0.01%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,935,0.00%,740.50,1.00%
 ,,087,Southampton County,,,07,Four or More Axle Single Unit Trucks,              ,188,0.00%,0.00%,650.02,1.04%,0.88%,513,0.00%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,702,0.00%,740.50,1.00%
 ,,087,Southampton County,,,08,Four Axle or Fewer Single Trailers,              ,695,0.00%,0.00%,650.02,1.04%,0.88%,3,706,0.00%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,401,0.00%,740.50,1.00%
 ,,087,Southampton County,,,09,Five Axle Single Trailers,              ,8,149,0.01%,0.00%,650.02,1.04%,0.88%,102,659,0.11%,0.05%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,110,807,0.05%,740.50,1.00%
 ,,087,Southampton County,,,10,Six or More Axle Single Trailers,              ,142,0.00%,0.00%,650.02,1.04%,0.88%,1,318,0.00%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,459,0.00%,740.50,1.00%
 ,,087,Southampton County,,,11,Five Axle or Fewer Multi-Trailers,              ,7,0.00%,0.00%,650.02,1.04%,0.88%,1,893,0.00%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,900,0.00%,740.50,1.00%
 ,,087,Southampton County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,650.02,1.04%,0.88%,681,0.00%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,681,0.00%,740.50,1.00%
 ,,087,Southampton County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,650.02,1.04%,0.88%,3,0.00%,0.00%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,740.50,1.00%
 ,,087,Southampton County Total:,,,,,,264,507,0.40%,0.12%,650.02,1.04%,0.88%,810,247,0.87%,0.36%,90.48,0.91%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,074,753,0.48%,740.50,1.00%
 ,,088,Spotsylvania County,,,01,Motorcycles,              ,4,895,0.01%,0.00%,750.55,1.20%,1.02%,8,785,0.01%,0.00%,74.71,0.75%,0.10%,3,438,0.01%,0.00%,12.39,1.11%,0.02%,17,119,0.01%,837.65,1.13%
 ,,088,Spotsylvania County,,,02,Passenger Cars,              ,876,338,1.31%,0.39%,750.55,1.20%,1.02%,808,216,0.87%,0.36%,74.71,0.75%,0.10%,860,060,1.32%,0.38%,12.39,1.11%,0.02%,2,544,614,1.13%,837.65,1.13%
 ,,088,Spotsylvania County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,137,656,0.21%,0.06%,750.55,1.20%,1.02%,251,477,0.27%,0.11%,74.71,0.75%,0.10%,165,981,0.26%,0.07%,12.39,1.11%,0.02%,555,115,0.25%,837.65,1.13%
 ,,088,Spotsylvania County,,,04,Busses,              ,3,073,0.00%,0.00%,750.55,1.20%,1.02%,6,433,0.01%,0.00%,74.71,0.75%,0.10%,10,037,0.02%,0.00%,12.39,1.11%,0.02%,19,543,0.01%,837.65,1.13%
 ,,088,Spotsylvania County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,3,848,0.01%,0.00%,750.55,1.20%,1.02%,8,943,0.01%,0.00%,74.71,0.75%,0.10%,9,502,0.01%,0.00%,12.39,1.11%,0.02%,22,293,0.01%,837.65,1.13%
 ,,088,Spotsylvania County,,,06,Three Axle Single Unit Trucks,              ,3,181,0.00%,0.00%,750.55,1.20%,1.02%,8,805,0.01%,0.00%,74.71,0.75%,0.10%,5,531,0.01%,0.00%,12.39,1.11%,0.02%,17,517,0.01%,837.65,1.13%
 ,,088,Spotsylvania County,,,07,Four or More Axle Single Unit Trucks,              ,997,0.00%,0.00%,750.55,1.20%,1.02%,2,436,0.00%,0.00%,74.71,0.75%,0.10%,979,0.00%,0.00%,12.39,1.11%,0.02%,4,413,0.00%,837.65,1.13%
 ,,088,Spotsylvania County,,,08,Four Axle or Fewer Single Trailers,              ,1,178,0.00%,0.00%,750.55,1.20%,1.02%,3,896,0.00%,0.00%,74.71,0.75%,0.10%,6,176,0.01%,0.00%,12.39,1.11%,0.02%,11,249,0.01%,837.65,1.13%
 ,,088,Spotsylvania County,,,09,Five Axle Single Trailers,              ,2,938,0.00%,0.00%,750.55,1.20%,1.02%,22,214,0.02%,0.01%,74.71,0.75%,0.10%,143,015,0.22%,0.06%,12.39,1.11%,0.02%,168,167,0.07%,837.65,1.13%
 ,,088,Spotsylvania County,,,10,Six or More Axle Single Trailers,              ,273,0.00%,0.00%,750.55,1.20%,1.02%,3,077,0.00%,0.00%,74.71,0.75%,0.10%,2,280,0.00%,0.00%,12.39,1.11%,0.02%,5,630,0.00%,837.65,1.13%
 ,,088,Spotsylvania County,,,11,Five Axle or Fewer Multi-Trailers,              ,39,0.00%,0.00%,750.55,1.20%,1.02%,99,0.00%,0.00%,74.71,0.75%,0.10%,5,179,0.01%,0.00%,12.39,1.11%,0.02%,5,316,0.00%,837.65,1.13%
 ,,088,Spotsylvania County,,,12,Six Axle Multi-Trailers,              ,2,0.00%,0.00%,750.55,1.20%,1.02%,31,0.00%,0.00%,74.71,0.75%,0.10%,1,903,0.00%,0.00%,12.39,1.11%,0.02%,1,936,0.00%,837.65,1.13%
 ,,088,Spotsylvania County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,750.55,1.20%,1.02%,7,0.00%,0.00%,74.71,0.75%,0.10%,22,0.00%,0.00%,12.39,1.11%,0.02%,29,0.00%,837.65,1.13%
 ,,088,Spotsylvania County Total:,,,,,,1,034,417,1.55%,0.46%,750.55,1.20%,1.02%,1,124,420,1.21%,0.50%,74.71,0.75%,0.10%,1,214,104,1.87%,0.54%,12.39,1.11%,0.02%,3,372,941,1.50%,837.65,1.13%
 ,,089,Stafford County,,,01,Motorcycles,              ,3,425,0.01%,0.00%,699.91,1.11%,0.95%,5,148,0.01%,0.00%,45.69,0.46%,0.06%,6,813,0.01%,0.00%,15.74,1.41%,0.02%,15,386,0.01%,761.34,1.03%
 ,,089,Stafford County,,,02,Passenger Cars,              ,870,854,1.30%,0.39%,699.91,1.11%,0.95%,647,230,0.70%,0.29%,45.69,0.46%,0.06%,1,621,680,2.49%,0.72%,15.74,1.41%,0.02%,3,139,763,1.40%,761.34,1.03%
 ,,089,Stafford County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,152,656,0.23%,0.07%,699.91,1.11%,0.95%,182,597,0.20%,0.08%,45.69,0.46%,0.06%,325,336,0.50%,0.14%,15.74,1.41%,0.02%,660,590,0.29%,761.34,1.03%
 ,,089,Stafford County,,,04,Busses,              ,5,190,0.01%,0.00%,699.91,1.11%,0.95%,5,753,0.01%,0.00%,45.69,0.46%,0.06%,15,621,0.02%,0.01%,15.74,1.41%,0.02%,26,564,0.01%,761.34,1.03%
 ,,089,Stafford County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,6,667,0.01%,0.00%,699.91,1.11%,0.95%,8,926,0.01%,0.00%,45.69,0.46%,0.06%,16,187,0.02%,0.01%,15.74,1.41%,0.02%,31,780,0.01%,761.34,1.03%
 ,,089,Stafford County,,,06,Three Axle Single Unit Trucks,              ,3,717,0.01%,0.00%,699.91,1.11%,0.95%,6,772,0.01%,0.00%,45.69,0.46%,0.06%,9,312,0.01%,0.00%,15.74,1.41%,0.02%,19,801,0.01%,761.34,1.03%
 ,,089,Stafford County,,,07,Four or More Axle Single Unit Trucks,              ,1,879,0.00%,0.00%,699.91,1.11%,0.95%,3,427,0.00%,0.00%,45.69,0.46%,0.06%,3,031,0.00%,0.00%,15.74,1.41%,0.02%,8,337,0.00%,761.34,1.03%
 ,,089,Stafford County,,,08,Four Axle or Fewer Single Trailers,              ,1,163,0.00%,0.00%,699.91,1.11%,0.95%,3,544,0.00%,0.00%,45.69,0.46%,0.06%,9,154,0.01%,0.00%,15.74,1.41%,0.02%,13,860,0.01%,761.34,1.03%
 ,,089,Stafford County,,,09,Five Axle Single Trailers,              ,1,640,0.00%,0.00%,699.91,1.11%,0.95%,41,615,0.04%,0.02%,45.69,0.46%,0.06%,170,142,0.26%,0.08%,15.74,1.41%,0.02%,213,397,0.09%,761.34,1.03%
 ,,089,Stafford County,,,10,Six or More Axle Single Trailers,              ,369,0.00%,0.00%,699.91,1.11%,0.95%,2,294,0.00%,0.00%,45.69,0.46%,0.06%,3,995,0.01%,0.00%,15.74,1.41%,0.02%,6,658,0.00%,761.34,1.03%
 ,,089,Stafford County,,,11,Five Axle or Fewer Multi-Trailers,              ,7,0.00%,0.00%,699.91,1.11%,0.95%,1,510,0.00%,0.00%,45.69,0.46%,0.06%,5,073,0.01%,0.00%,15.74,1.41%,0.02%,6,590,0.00%,761.34,1.03%
 ,,089,Stafford County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,699.91,1.11%,0.95%,340,0.00%,0.00%,45.69,0.46%,0.06%,1,927,0.00%,0.00%,15.74,1.41%,0.02%,2,268,0.00%,761.34,1.03%
 ,,089,Stafford County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,699.91,1.11%,0.95%,1,0.00%,0.00%,45.69,0.46%,0.06%,19,0.00%,0.00%,15.74,1.41%,0.02%,20,0.00%,761.34,1.03%
 ,,089,Stafford County Total:,,,,,,1,047,567,1.56%,0.47%,699.91,1.11%,0.95%,909,157,0.98%,0.40%,45.69,0.46%,0.06%,2,188,289,3.36%,0.97%,15.74,1.41%,0.02%,4,145,013,1.84%,761.34,1.03%
 ,,090,Surry County,,,01,Motorcycles,              ,75,0.00%,0.00%,237.05,0.38%,0.32%,1,621,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,697,0.00%,282.44,0.38%
 ,,090,Surry County,,,02,Passenger Cars,              ,39,260,0.06%,0.02%,237.05,0.38%,0.32%,76,105,0.08%,0.03%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,115,365,0.05%,282.44,0.38%
 ,,090,Surry County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,9,443,0.01%,0.00%,237.05,0.38%,0.32%,26,663,0.03%,0.01%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,36,106,0.02%,282.44,0.38%
 ,,090,Surry County,,,04,Busses,              ,574,0.00%,0.00%,237.05,0.38%,0.32%,584,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,158,0.00%,282.44,0.38%
 ,,090,Surry County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,410,0.00%,0.00%,237.05,0.38%,0.32%,952,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,362,0.00%,282.44,0.38%
 ,,090,Surry County,,,06,Three Axle Single Unit Trucks,              ,337,0.00%,0.00%,237.05,0.38%,0.32%,1,050,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,386,0.00%,282.44,0.38%
 ,,090,Surry County,,,07,Four or More Axle Single Unit Trucks,              ,89,0.00%,0.00%,237.05,0.38%,0.32%,131,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,219,0.00%,282.44,0.38%
 ,,090,Surry County,,,08,Four Axle or Fewer Single Trailers,              ,205,0.00%,0.00%,237.05,0.38%,0.32%,342,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,548,0.00%,282.44,0.38%
 ,,090,Surry County,,,09,Five Axle Single Trailers,              ,669,0.00%,0.00%,237.05,0.38%,0.32%,3,741,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,411,0.00%,282.44,0.38%
 ,,090,Surry County,,,10,Six or More Axle Single Trailers,              ,49,0.00%,0.00%,237.05,0.38%,0.32%,71,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,121,0.00%,282.44,0.38%
 ,,090,Surry County,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,237.05,0.38%,0.32%,0,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,282.44,0.38%
 ,,090,Surry County,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,237.05,0.38%,0.32%,0,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,282.44,0.38%
 ,,090,Surry County,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,237.05,0.38%,0.32%,0,0.00%,0.00%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,282.44,0.38%
 ,,090,Surry County Total:,,,,,,51,111,0.08%,0.02%,237.05,0.38%,0.32%,111,261,0.12%,0.05%,45.39,0.45%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,162,372,0.07%,282.44,0.38%
 ,,091,Sussex County,,,01,Motorcycles,              ,171,0.00%,0.00%,431.43,0.69%,0.58%,1,621,0.00%,0.00%,91.42,0.91%,0.12%,2,076,0.00%,0.00%,17.51,1.57%,0.02%,3,868,0.00%,540.36,0.73%
 ,,091,Sussex County,,,02,Passenger Cars,              ,75,411,0.11%,0.03%,431.43,0.69%,0.58%,171,696,0.18%,0.08%,91.42,0.91%,0.12%,362,962,0.56%,0.16%,17.51,1.57%,0.02%,610,068,0.27%,540.36,0.73%
 ,,091,Sussex County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,9,577,0.01%,0.00%,431.43,0.69%,0.58%,56,938,0.06%,0.03%,91.42,0.91%,0.12%,80,050,0.12%,0.04%,17.51,1.57%,0.02%,146,565,0.07%,540.36,0.73%
 ,,091,Sussex County,,,04,Busses,              ,270,0.00%,0.00%,431.43,0.69%,0.58%,2,820,0.00%,0.00%,91.42,0.91%,0.12%,3,784,0.01%,0.00%,17.51,1.57%,0.02%,6,874,0.00%,540.36,0.73%
 ,,091,Sussex County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,349,0.00%,0.00%,431.43,0.69%,0.58%,2,602,0.00%,0.00%,91.42,0.91%,0.12%,5,393,0.01%,0.00%,17.51,1.57%,0.02%,8,344,0.00%,540.36,0.73%
