ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,Prepared,8/6/2013
1,Bristol District,025,Dickenson County,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,220,0.00%,0.00%,,,,281,0.00%,0.00%,,,,0,0.00%,0.00%,,,,501,0.00%,,
1,Bristol District,025,Dickenson County,7,Rural Major Collector,09,Five Axle Single Trailers,              ,443,0.00%,0.00%,,,,624,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,067,0.00%,,
1,Bristol District,025,Dickenson County,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,2,550,0.00%,0.00%,,,,3,833,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,383,0.00%,,
1,Bristol District,025,Dickenson County,7,Rural Major Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,01,Motorcycles,              ,17,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,17,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,02,Passenger Cars,              ,1,929,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,929,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,906,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,906,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,04,Busses,              ,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,47,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,47,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,89,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,89,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,7,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,13,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,32,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,32,0.00%,,
1,Bristol District,025,Dickenson County,8,Rural Minor Collector,10,Six or More Axle Single Trailers,              ,26,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,26,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,01,Motorcycles,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,02,Passenger Cars,              ,78,871,0.12%,0.04%,,,,699,0.00%,0.00%,,,,0,0.00%,0.00%,,,,79,570,0.04%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,04,Busses,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County,9,Rural Local System,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,025,Dickenson County Total:,,,,,,133,221,0.21%,0.06%,,,,182,163,0.20%,0.08%,,,,0,0.00%,0.00%,,,,315,384,0.14%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,,,,1,216,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,216,0.00%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,,,,118,900,0.13%,0.05%,,,,0,0.00%,0.00%,,,,118,900,0.05%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,39,959,0.04%,0.02%,,,,0,0.00%,0.00%,,,,39,959,0.02%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,04,Busses,              ,0,0.00%,0.00%,,,,1,088,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,088,0.00%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,2,085,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,085,0.00%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,1,320,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,320,0.00%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,176,0.00%,0.00%,,,,0,0.00%,0.00%,,,,176,0.00%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,683,0.00%,0.00%,,,,0,0.00%,0.00%,,,,683,0.00%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,3,583,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,583,0.00%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,130,0.00%,0.00%,,,,0,0.00%,0.00%,,,,130,0.00%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,12,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,0.00%,,
1,Bristol District,038,Grayson County,6,Rural Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,01,Motorcycles,              ,221,0.00%,0.00%,,,,166,0.00%,0.00%,,,,0,0.00%,0.00%,,,,386,0.00%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,02,Passenger Cars,              ,30,229,0.05%,0.01%,,,,10,212,0.01%,0.00%,,,,0,0.00%,0.00%,,,,40,441,0.02%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,10,439,0.02%,0.00%,,,,3,303,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,743,0.01%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,04,Busses,              ,303,0.00%,0.00%,,,,133,0.00%,0.00%,,,,0,0.00%,0.00%,,,,436,0.00%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,770,0.00%,0.00%,,,,190,0.00%,0.00%,,,,0,0.00%,0.00%,,,,961,0.00%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,425,0.00%,0.00%,,,,71,0.00%,0.00%,,,,0,0.00%,0.00%,,,,496,0.00%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,78,0.00%,0.00%,,,,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,88,0.00%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,95,0.00%,0.00%,,,,50,0.00%,0.00%,,,,0,0.00%,0.00%,,,,145,0.00%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,09,Five Axle Single Trailers,              ,138,0.00%,0.00%,,,,267,0.00%,0.00%,,,,0,0.00%,0.00%,,,,405,0.00%,,
1,Bristol District,038,Grayson County,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,6,0.00%,0.00%,,,,19,0.00%,0.00%,,,,0,0.00%,0.00%,,,,25,0.00%,,
1,Bristol District,038,Grayson County,8,Rural Minor Collector,01,Motorcycles,              ,28,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,28,0.00%,,
1,Bristol District,038,Grayson County,8,Rural Minor Collector,02,Passenger Cars,              ,4,018,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,018,0.00%,,
1,Bristol District,038,Grayson County,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,584,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,584,0.00%,,
1,Bristol District,038,Grayson County,8,Rural Minor Collector,04,Busses,              ,45,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,45,0.00%,,
1,Bristol District,038,Grayson County,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,97,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,97,0.00%,,
1,Bristol District,038,Grayson County,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,38,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,38,0.00%,,
1,Bristol District,038,Grayson County,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,6,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,0.00%,,
1,Bristol District,038,Grayson County,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,5,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,01,Motorcycles,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,02,Passenger Cars,              ,55,145,0.09%,0.02%,,,,971,0.00%,0.00%,,,,0,0.00%,0.00%,,,,56,116,0.03%,,
1,Bristol District,038,Grayson County,9,Rural Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,04,Busses,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,9,Rural Local System,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,13,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,3,824,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,824,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,1,148,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,148,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,42,0.00%,0.00%,,,,0,0.00%,0.00%,,,,42,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,71,0.00%,0.00%,,,,0,0.00%,0.00%,,,,71,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,25,0.00%,0.00%,,,,0,0.00%,0.00%,,,,25,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,21,0.00%,0.00%,,,,0,0.00%,0.00%,,,,21,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,107,0.00%,0.00%,,,,0,0.00%,0.00%,,,,107,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
1,Bristol District,038,Grayson County,14,Urban Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
1,Bristol District,038,Grayson County,19,Urban Local System,02,Passenger Cars,              ,31,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,31,0.00%,,
1,Bristol District,038,Grayson County Total:,,,,,,103,701,0.16%,0.05%,,,,189,803,0.21%,0.09%,,,,0,0.00%,0.00%,,,,293,505,0.13%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,161,0.00%,0.00%,,,,0,0.00%,0.00%,,,,161,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,27,193,0.03%,0.01%,,,,0,0.00%,0.00%,,,,27,193,0.01%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,8,127,0.01%,0.00%,,,,0,0.00%,0.00%,,,,8,127,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,157,0.00%,0.00%,,,,0,0.00%,0.00%,,,,157,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,288,0.00%,0.00%,,,,0,0.00%,0.00%,,,,288,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,161,0.00%,0.00%,,,,0,0.00%,0.00%,,,,161,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,26,0.00%,0.00%,,,,0,0.00%,0.00%,,,,26,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,142,0.00%,0.00%,,,,0,0.00%,0.00%,,,,142,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,1,694,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,694,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,52,0.00%,0.00%,,,,0,0.00%,0.00%,,,,52,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,052,Lee County,2,Rural Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,,,,794,0.00%,0.00%,,,,0,0.00%,0.00%,,,,794,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,,,,264,049,0.29%,0.12%,,,,0,0.00%,0.00%,,,,264,049,0.12%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,84,945,0.09%,0.04%,,,,0,0.00%,0.00%,,,,84,945,0.04%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,04,Busses,              ,0,0.00%,0.00%,,,,1,781,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,781,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,3,222,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,222,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,2,907,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,907,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,988,0.00%,0.00%,,,,0,0.00%,0.00%,,,,988,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,1,817,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,817,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,8,855,0.01%,0.00%,,,,0,0.00%,0.00%,,,,8,855,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,937,0.00%,0.00%,,,,0,0.00%,0.00%,,,,937,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,052,Lee County,6,Rural Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,01,Motorcycles,              ,273,0.00%,0.00%,,,,207,0.00%,0.00%,,,,0,0.00%,0.00%,,,,480,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,02,Passenger Cars,              ,32,371,0.05%,0.01%,,,,13,608,0.01%,0.01%,,,,0,0.00%,0.00%,,,,45,979,0.02%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,11,647,0.02%,0.01%,,,,4,624,0.01%,0.00%,,,,0,0.00%,0.00%,,,,16,270,0.01%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,04,Busses,              ,186,0.00%,0.00%,,,,137,0.00%,0.00%,,,,0,0.00%,0.00%,,,,324,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,380,0.00%,0.00%,,,,179,0.00%,0.00%,,,,0,0.00%,0.00%,,,,560,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,346,0.00%,0.00%,,,,181,0.00%,0.00%,,,,0,0.00%,0.00%,,,,527,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,52,0.00%,0.00%,,,,37,0.00%,0.00%,,,,0,0.00%,0.00%,,,,89,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,111,0.00%,0.00%,,,,154,0.00%,0.00%,,,,0,0.00%,0.00%,,,,265,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,09,Five Axle Single Trailers,              ,95,0.00%,0.00%,,,,509,0.00%,0.00%,,,,0,0.00%,0.00%,,,,604,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,35,0.00%,0.00%,,,,81,0.00%,0.00%,,,,0,0.00%,0.00%,,,,117,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,052,Lee County,7,Rural Major Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
1,Bristol District,052,Lee County,8,Rural Minor Collector,01,Motorcycles,              ,67,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,67,0.00%,,
1,Bristol District,052,Lee County,8,Rural Minor Collector,02,Passenger Cars,              ,5,673,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,673,0.00%,,
1,Bristol District,052,Lee County,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,829,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,829,0.00%,,
