753322,  58,00774,     ,58-774,Enbram Dr,058,Mecklenburg County,058,Mecklenburg County,0.80,58-626 Blackridge Rd,Dead End,9,R,,,,,,,X,,,,,,06/28/2007,,,,,,,,,,,,,,,
753323,  58,00775,     ,58-775,Camp Rd,058,Mecklenburg County,058,Mecklenburg County,0.09,US 58,0.09 MN US 58,50,R,,,,,,,X,,,,,,03/23/2010,,,,,,,,,,,,,,,
753324,  58,00775,     ,58-775,Camp Rd,058,Mecklenburg County,058,Mecklenburg County,0.92,0.09 MN US 58,58-645 Gordon Lake,40,R,,,,,,,X,,,,,,03/23/2010,,,,,,,,,,,,,,,
753325,  58,00776,     ,58-776,Crowder Rd,058,Mecklenburg County,058,Mecklenburg County,0.80,Dead End,58-647 Tolbert Rd,90,R,,,,,,,X,,,,,,06/28/2007,,,,,,,,,,,,,,,
753326,  58,00777,     ,58-777,Cycle Lane,058,Mecklenburg County,058,Mecklenburg County,0.08,Dead End,US 58,320,R,,,,,,,X,,,,,,03/30/2010,,,,,,,,,,,,,,,
753327,  58,00778,     ,58-778,Taylor Rd,058,Mecklenburg County,058,Mecklenburg County,0.33,58-621 Country Club Rd,0.33 MN 58-621,520,R,,,,,,,X,,,,,,03/11/2010,,,,,,,,,,,,,,,
753328,  58,00778,     ,58-778,Taylor Rd,058,Mecklenburg County,058,Mecklenburg County,0.36,0.33 MN 58-621,0.69 MN 58-621,560,R,,,,,,,X,,,,,,03/11/2010,,,,,,,,,,,,,,,
753329,  58,00778,     ,58-778,Taylor Rd,058,Mecklenburg County,058,Mecklenburg County,0.56,0.69 MN 58-621,US 1,590,R,,,,,,,X,,,,,,03/11/2010,,,,,,,,,,,,,,,
753330,  58,00779,     ,58-779,Chicken Town Rd,058,Mecklenburg County,058,Mecklenburg County,1.70,58-722 Cow Rd,Dead End,160,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
785023,  58,00780,     ,58-780,Theater Rd,058,Mecklenburg County,058,Mecklenburg County,0.53,Dead End,US 1; US 58,180,R,,,,,,,X,,,,,,03/18/2010,,,,,,,,,,,,,,,
753331,  58,00780,     ,"58-780, US 1, Bus US 58",Theater Rd,058,Mecklenburg County,058,Mecklenburg County,0.17,US 1; US 58,US 1 Danville St,3300,R,,,,,,,X,,,,,,04/01/2010,,,,,,,,,,,,,,,
753332,  58,00781,     ,58-781,One Mike Rd,058,Mecklenburg County,058,Mecklenburg County,1.00,58-728 Union Chapel Rd,SR 49,70,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
753333,  58,00782,     ,58-782,Trailer Park Rd,058,Mecklenburg County,058,Mecklenburg County,0.70,58-660 Old Cox Rd,Dead End,90,R,,,,,,,X,,,,,,07/05/2007,,,,,,,,,,,,,,,
753334,  58,00783,     ,58-783,Chandler Rd,058,Mecklenburg County,058,Mecklenburg County,1.00,Dead End,US 58 WEST,40,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753335,  58,00783,     ,58-783,New Liberty Church Rd,058,Mecklenburg County,058,Mecklenburg County,0.65,US 58 WEST,US 58 EAST,60,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753336,  58,00784,     ,58-784,Iron Gate Rd,058,Mecklenburg County,058,Mecklenburg County,1.09,58-722 Burlington Dr,FR-1069,230,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753337,  58,00785,     ,58-785,Jonbil Rd,058,Mecklenburg County,058,Mecklenburg County,0.21,SR 49,58-720 Duckworth Dr,510,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
753338,  58,00785,     ,58-785,Jonbil Rd,058,Mecklenburg County,058,Mecklenburg County,0.29,58-720 Duckworth Dr,Dead End,270,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
753339,  58,00786,     ,58-786,Cedar Bluff Rd,058,Mecklenburg County,058,Mecklenburg County,0.64,Dead End,58-608 Ridge Rd,90,R,,,,,,,X,,,,,,07/31/2007,,,,,,,,,,,,,,,
753340,  58,00787,     ,58-787,Boondock Rd,058,Mecklenburg County,058,Mecklenburg County,0.35,58-634 Traffic Rd,Dead End,30,R,,,,,,,X,,,,,,07/05/2007,,,,,,,,,,,,,,,
753341,  58,00788,     ,58-788,Clary Lane,058,Mecklenburg County,058,Mecklenburg County,0.90,Dead End,58-619 Nellie Jones Rd,160,R,,,,,,,X,,,,,,06/28/2007,,,,,,,,,,,,,,,
753342,  58,00789,     ,58-789,Bowens Rd,058,Mecklenburg County,058,Mecklenburg County,1.40,58-602 White House Rd,58-601 Love Town Rd,180,R,,,,,,,X,,,,,,02/11/2010,,,,,,,,,,,,,,,
753343,  58,00790,     ,58-790,Pine Pl,058,Mecklenburg County,058,Mecklenburg County,0.30,58-683 Lenhart Rd; Lenhart Dr,Dead End,20,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
753344,  58,00791,     ,58-791,Parretts Dead End Rd,058,Mecklenburg County,058,Mecklenburg County,0.60,58-640 East Organville Rd,Dead End,120,R,,,,,,,X,,,,,,08/14/2007,,,,,,,,,,,,,,,
753345,  58,00792,     ,58-792,Horseshoe Rd,058,Mecklenburg County,058,Mecklenburg County,0.60,Dead End,58-695 Philbeck Crossroads,20,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753346,  58,00793,     ,58-793,Reeses Dead End,058,Mecklenburg County,058,Mecklenburg County,0.60,58-697 Parkside Rd,Dead End,70,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753347,  58,00794,     ,58-794,Wards Rd,058,Mecklenburg County,058,Mecklenburg County,0.70,Dead End,SR 47,30,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753348,  58,00795,     ,58-795,Henrick Crow Rd,058,Mecklenburg County,058,Mecklenburg County,1.26,US 58; 58-675,Dead End,80,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
753349,  58,00796,     ,58-796, ,058,Mecklenburg County,058,Mecklenburg County,0.30,58-821 Old National Hwy,Dead End,280,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753350,  58,00797,     ,58-797,Parsons Rd,058,Mecklenburg County,058,Mecklenburg County,0.80,SR 92,Dead End,60,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753351,  58,00798,     ,58-798,Moores Dr,058,Mecklenburg County,058,Mecklenburg County,0.50,58-688 Skipwith Rd,Dead End,60,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753352,  58,00799,     ,58-799,Boat Dock Rd,058,Mecklenburg County,058,Mecklenburg County,0.10,58-664 Union Level Rd,Dead End,48,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
753353,  58,00800,     ,58-800,Williams Farm,058,Mecklenburg County,058,Mecklenburg County,0.70,Dead End,58-734 Cherry Hill Rd,30,R,,,,,,,X,,,,,,09/18/2007,,,,,,,,,,,,,,,
753354,  58,00801,     ,58-801,Boswell Rd,058,Mecklenburg County,058,Mecklenburg County,0.25,58-698 Jones Rd,Dead End,10,R,,,,,,,X,,,,,,08/14/2007,,,,,,,,,,,,,,,
753355,  58,00802,     ,58-802,Family Drive Rd,058,Mecklenburg County,058,Mecklenburg County,0.43,58-684 Spanish Grove Rd,Dead End,120,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
753356,  58,00803,     ,58-803,Kinderton Rd,058,Mecklenburg County,058,Mecklenburg County,0.80,58-722 Burlington Dr,Dead End,250,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753357,  58,00804,     ,58-804,Mt Ararat Rd,058,Mecklenburg County,058,Mecklenburg County,0.60,US 15 SOUTH,58-846 Wildlife Club Rd,400,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753358,  58,00804,     ,58-804,Mt Ararat Rd,058,Mecklenburg County,058,Mecklenburg County,0.40,58-846 Wildlife Club Rd,US 15 NORTH,100,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753359,  58,00805,     ,58-805,Cutsey Hill Rd,058,Mecklenburg County,058,Mecklenburg County,2.05,SR 49,58-600 Airport Rd,280,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
753360,  58,00806,     ,58-806,Ivy Rd,058,Mecklenburg County,058,Mecklenburg County,0.39,Dead End,58-876 Tiny Rd,230,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753361,  58,00806,     ,58-806,Ivy Rd,058,Mecklenburg County,058,Mecklenburg County,0.17,58-876 Tiny Rd,58-755 Radio Rd,340,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753362,  58,00807,     ,58-807,Steep Bank Rd,058,Mecklenburg County,058,Mecklenburg County,0.50,58-664 Union Level Rd,Dead End,49,R,,,,,,,X,,,,,,03/23/2010,,,,,,,,,,,,,,,
753363,  58,00808,     ,58-808,Lambert Rd,058,Mecklenburg County,058,Mecklenburg County,0.24,Dead End,58-626 Regional Airport Rd,30,R,,,,,,,X,,,,,,07/18/2007,,,,,,,,,,,,,,,
753364,  58,00809,     ,58-809,Smith Cross Rd,058,Mecklenburg County,058,Mecklenburg County,0.40,58-630 Belfield Rd; Smith Cross Rd,Dead End,130,R,,,,,,,X,,,,,,06/28/2007,,,,,,,,,,,,,,,
753365,  58,00810,     ,58-810,Boyd Rd,058,Mecklenburg County,058,Mecklenburg County,0.52,58-627 Gaulding Rd,Dead End,40,R,,,,,,,X,,,,,,03/18/2010,,,,,,,,,,,,,,,
753366,  58,00811,     ,58-811,Newton Rd,058,Mecklenburg County,058,Mecklenburg County,1.32,58-728 Union Chapel Rd,58-723 Shiney Rock Rd,220,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
753367,  58,00812,     ,58-812,Hudgins Rd,058,Mecklenburg County,058,Mecklenburg County,0.50,Dead End,58-637 Chaptico Rd,60,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
753368,  58,00813,     ,58-813,Overlook Rd,058,Mecklenburg County,058,Mecklenburg County,0.50,Dead End,58-722 Noblin Farm Rd,30,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753369,  58,00814,     ,58-814,Dave Winston Rd,058,Mecklenburg County,058,Mecklenburg County,0.60,58-725 Dave Winston Rd,Dead End,30,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
753370,  58,00815,     ,58-815,Greenhouse Dr,058,Mecklenburg County,058,Mecklenburg County,0.65,Dead End,US 58,220,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753371,  58,00816,     ,58-816,Hilltop Dr,058,Mecklenburg County,058,Mecklenburg County,0.60,Dead End,58-688 Skipwith Rd,48,R,,,,,,,X,,,,,,02/25/2010,,,,,,,,,,,,,,,
753372,  58,00817,     ,58-817,Hanger Rd,058,Mecklenburg County,058,Mecklenburg County,0.26,Dead End,58-600 Airport Rd,90,R,,,,,,,X,,,,,,02/25/2010,,,,,,,,,,,,,,,
753373,  58,00818,     ,58-818,St Leon Dr,058,Mecklenburg County,058,Mecklenburg County,0.75,58-710 Alexander Ferry Rd,Dead End,60,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
753374,  58,00819,     ,58-819,Old School Rd,058,Mecklenburg County,058,Mecklenburg County,1.60,1.20 MW 58-820,0.40 ME 58-820,120,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753375,  58,00820,     ,58-820,Peninsula Dr,058,Mecklenburg County,058,Mecklenburg County,0.88,North Carolina State Line,58-819 Old School Rd,170,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753376,  58,00821,     ,58-821,Old National Hwy,058,Mecklenburg County,058,Mecklenburg County,1.30,Dead End,58-796,30,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753377,  58,00821,     ,58-821,Old National Hwy,058,Mecklenburg County,058,Mecklenburg County,0.90,58-796,58-722 Old Rock Rd,1600,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753378,  58,00821,     ,58-821,Cozy Cabin Rd,058,Mecklenburg County,058,Mecklenburg County,0.52,58-722 Old Rock Rd,Dead End,45,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753379,  58,00822,     ,58-822,Old Saudan Rd,058,Mecklenburg County,058,Mecklenburg County,0.80,North Carolina State Line,58-721 State Line Rd,140,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753380,  58,00822,     ,58-822,Old Saudan Rd,058,Mecklenburg County,058,Mecklenburg County,1.00,58-721 State Line Rd,Dead End,100,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753381,  58,00823,     ,58-823,Greenwood Rd,058,Mecklenburg County,058,Mecklenburg County,2.15,Dead End,58-705 Taylor Ferry Rd,40,R,,,,,,,X,,,,,,03/09/2010,,,,,,,,,,,,,,,
753382,  58,00824,     ,58-824,Eastland Creek Rd,058,Mecklenburg County,058,Mecklenburg County,0.70,Dead End,58-707,90,R,,,,,,,X,,,,,,07/18/2007,,,,,,,,,,,,,,,
404277,  58,00825,     ,58-825,Ivy Hill Rd,058,Mecklenburg County,058,Mecklenburg County,2.07,North Carolina State Line,58-719 Rock Church Rd,290,G,93%,2%,1%,1%,3%,0%,C,0.1160,F,0.5946,290,G,2011,,,,,,,,,,,,,,,
753383,  58,00825,     ,58-825,Ivy Mill Rd,058,Mecklenburg County,058,Mecklenburg County,1.06,58-719 Rock Church Rd,Dead End,130,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753384,  58,00826,     ,58-826,Mill Creek Rd,058,Mecklenburg County,058,Mecklenburg County,2.70,Dead End,58-717 Epps Fork Rd,140,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753385,  58,00826,     ,58-826,Mill Creek Rd,058,Mecklenburg County,058,Mecklenburg County,1.30,58-717 Epps Fork Rd,Dead End,40,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753386,  58,00827,     ,58-827,Palmer Point Rd,058,Mecklenburg County,058,Mecklenburg County,1.00,Dead End,SR 4 Buggs Island Rd,260,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
753387,  58,00828,     ,58-828,Fields Church Rd,058,Mecklenburg County,058,Mecklenburg County,0.30,58-703 Sullivan Rd,Dead End,60,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753388,  58,00829,     ,58-829,Wilson Newton Rd,058,Mecklenburg County,058,Mecklenburg County,0.95,Dead End,58-737 Nelson Church Rd,60,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
753389,  58,00830,     ,58-830,Rocky Rd,058,Mecklenburg County,058,Mecklenburg County,0.58,Dead End,58-658 Wheatland Rd,50,R,,,,,,,X,,,,,,07/05/2007,,,,,,,,,,,,,,,
753390,  58,00831,     ,58-831,Butler Farm Rd,058,Mecklenburg County,058,Mecklenburg County,1.50,Dead End,58-688 Skipwith Rd,60,R,,,,,,,X,,,,,,09/04/2007,,,,,,,,,,,,,,,
753391,  58,00832,     ,58-832,Tower Rd,058,Mecklenburg County,058,Mecklenburg County,0.50,US 58,Dead End,100,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753392,  58,00833,     ,58-833,Snowbird Rd,058,Mecklenburg County,058,Mecklenburg County,0.75,58-651 Plank Rd,Dead End,70,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753393,  58,00834,     ,58-834,Wayside Rd,058,Mecklenburg County,058,Mecklenburg County,0.50,58-658 Northside Rd,Dead End,50,R,,,,,,,X,,,,,,03/16/2010,,,,,,,,,,,,,,,
753394,  58,00835,     ,58-835,Coscowilla Lane,058,Mecklenburg County,058,Mecklenburg County,1.50,Dead End,58-678 Mayes Chapel Rd,170,R,,,,,,,X,,,,,,07/18/2007,,,,,,,,,,,,,,,
753395,  58,00836,     ,58-836,Church Rd,058,Mecklenburg County,058,Mecklenburg County,0.20,Dead End,58-819 Old School Rd,20,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753396,  58,00837,     ,58-837,Spring Rd,058,Mecklenburg County,058,Mecklenburg County,0.40,Dead End,58-903,60,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
753397,  58,00838,     ,58-838,The Holler,058,Mecklenburg County,058,Mecklenburg County,0.35,58-712 Palmer Springs Rd,Dead End,50,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
753398,  58,00839,     ,58-839,Able Rd,058,Mecklenburg County,058,Mecklenburg County,0.70,Dead End,58-657 Miles Creek Rd,120,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
753399,  58,00840,     ,58-840,Bernard Dr,058,Mecklenburg County,058,Mecklenburg County,0.40,Dead End,SR 47,60,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
753400,  58,00840,     ,58-840,Bernard Dr,058,Mecklenburg County,058,Mecklenburg County,0.13,SR 47,58-682 Finneywood Rd,70,R,,,,,,,X,,,,,,03/02/2010,,,,,,,,,,,,,,,
753401,  58,00841,     ,58-841,Claiborne Circle,058,Mecklenburg County,058,Mecklenburg County,1.30,"58-677 N, Wilkerson Rd","58-677 S, Wilkerson Rd",110,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753402,  58,00842,     ,58-842,Flatrock Rd,058,Mecklenburg County,058,Mecklenburg County,0.35,Dead End,58-713 Rough Rd,30,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
753403,  58,00843,     ,58-843,Roberts Lane,058,Mecklenburg County,058,Mecklenburg County,0.32,Dead End,SR 47,20,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753404,  58,00844,     ,58-844,Burton Rd,058,Mecklenburg County,058,Mecklenburg County,0.30,58-649 Clover Rd,Dead End,70,R,,,,,,,X,,,,,,07/02/2007,,,,,,,,,,,,,,,
753405,  58,00845,     ,58-845,Dalton Rd,058,Mecklenburg County,058,Mecklenburg County,0.69,58-864 Dalton Rd,58-698 Middle School Rd,60,R,,,,,,,X,,,,,,08/14/2007,,,,,,,,,,,,,,,
753406,  58,00846,     ,58-846,Wildlife Club Rd,058,Mecklenburg County,058,Mecklenburg County,0.50,58-804 Mt Ararat Rd,Dead End,120,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753407,  58,00847,     ,58-847,Coles Lane,058,Mecklenburg County,058,Mecklenburg County,0.55,58-619 Nellie Jones Rd,Dead End,100,R,,,,,,,X,,,,,,06/28/2007,,,,,,,,,,,,,,,
753408,  58,00848,     ,58-848,Moss Lane,058,Mecklenburg County,058,Mecklenburg County,1.00,58-677 Wilkerson Rd,58-693 Roger Rd,70,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753409,  58,00848,     ,58-848,Moss Lane,058,Mecklenburg County,058,Mecklenburg County,0.15,58-693 Roger Rd,Dead End,70,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753410,  58,00849,     ,58-849,Jumbo Rd,058,Mecklenburg County,058,Mecklenburg County,0.25,58-712 Palmer Springs Rd,Dead End,40,R,,,,,,,X,,,,,,02/09/2010,,,,,,,,,,,,,,,
753411,  58,00850,     ,58-850,Rideout Lane,058,Mecklenburg County,058,Mecklenburg County,0.28,SWCL South Hill,Dead End,40,R,,,,,,,X,,,,,,03/18/2010,,,,,,,,,,,,,,,
753412,  58,00851,     ,58-851,Barlow Rd,058,Mecklenburg County,058,Mecklenburg County,0.60,SR 49,Dead End,50,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
753413,  58,00852,     ,58-852,Substation Rd,058,Mecklenburg County,058,Mecklenburg County,0.30,SR 49 SOUTH,SR 49 NORTH,70,R,,,,,,,X,,,,,,08/14/2007,,,,,,,,,,,,,,,
753414,  58,00853,     ,58-853,Hunter Alexander Dr,058,Mecklenburg County,058,Mecklenburg County,0.70,58-616 Jerusalem Rd,Dead End,80,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
753415,  58,00854,     ,58-854,Pack Rd,058,Mecklenburg County,058,Mecklenburg County,0.40,Dead End,58-655 Skyline Rd,70,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753416,  58,00855,     ,58-855,Northampton Rd,058,Mecklenburg County,058,Mecklenburg County,1.02,58-621 Country Club Rd,Dead End,46,R,,,,,,,X,,,,,,03/01/2010,,,,,,,,,,,,,,,
753417,  58,00856,     ,58-856,Toone Farm Rd,058,Mecklenburg County,058,Mecklenburg County,0.40,58-762 Townes Rd,Dead End,60,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
753418,  58,00857,     ,58-857,Mooresville Rd,058,Mecklenburg County,058,Mecklenburg County,1.09,US 15 EAST,US 15 WEST,310,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
753419,  58,00858,     ,58-858,Oak Hill Rd,058,Mecklenburg County,058,Mecklenburg County,1.10,US 15 EAST,US 15 WEST,90,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
753420,  58,00859,     ,58-859,Whitetail Rd,058,Mecklenburg County,058,Mecklenburg County,0.89,US 15 EAST,US 15 WEST,70,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
753421,  58,00860,     ,58-860,Gee Rd,058,Mecklenburg County,058,Mecklenburg County,0.50,58-903,Dead End,20,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753422,  58,00861,     ,58-861,Pine Cone Rd,058,Mecklenburg County,058,Mecklenburg County,0.40,58-652 Wagon Wheel Rd,Dead End,70,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753423,  58,00862,     ,58-862,Evergreen Rd,058,Mecklenburg County,058,Mecklenburg County,0.30,US 15,Dead End,200,R,,,,,,,X,,,,,,08/14/2007,,,,,,,,,,,,,,,
753424,  58,00863,     ,58-863,Cabelmill Rd,058,Mecklenburg County,058,Mecklenburg County,0.45,"58-701 W, Wilbourne Rd","58-701 E, Wilbourne Rd",60,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753425,  58,00864,     ,58-864,Dalton Rd,058,Mecklenburg County,058,Mecklenburg County,0.25,Dead End,58-845 Dalton Rd,20,R,,,,,,,X,,,,,,08/14/2007,,,,,,,,,,,,,,,
753426,  58,00865,     ,58-865,Bent Creek Rd,058,Mecklenburg County,058,Mecklenburg County,0.65,Dead End,58-650 Dockery Rd,70,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753427,  58,00866,     ,58-866,Yancey Store Circle,058,Mecklenburg County,058,Mecklenburg County,0.24,SR 49 WEST,SR 49 EAST,80,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
753428,  58,00867,     ,58-867,Tank Rd,058,Mecklenburg County,058,Mecklenburg County,0.23,SR 49,58-735 Averett Church Rd,160,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
753429,  58,00867,     ,58-867,Tank Rd,058,Mecklenburg County,058,Mecklenburg County,0.14,58-735 Averett Church Rd,58-728 Union Chapel Rd,250,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
753430,  58,00868,     ,58-868,Fleming Rd,058,Mecklenburg County,058,Mecklenburg County,0.60,58-654 Whitles Mill Rd,Dead End,30,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753431,  58,00869,     ,58-869,Big River Rd,058,Mecklenburg County,058,Mecklenburg County,0.70,58-722 Carters Point Rd,Dead End,60,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753432,  58,00870,     ,58-870,Wharncliff Rd,058,Mecklenburg County,058,Mecklenburg County,0.25,58-859 Whitetail Rd,Dead End,40,R,,,,,,,X,,,,,,02/17/2010,,,,,,,,,,,,,,,
753433,  58,00871,     ,58-871,Sandy Fork Rd,058,Mecklenburg County,058,Mecklenburg County,0.80,SR 49,58-727 Henrico Rd,190,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
753434,  58,00871,     ,58-871,Sandy Fork Rd,058,Mecklenburg County,058,Mecklenburg County,0.66,58-727 Henrico Rd,US 58,490,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
753435,  58,00872,     ,58-872,Lonely Rd,058,Mecklenburg County,058,Mecklenburg County,0.30,Dead End,58-669,20,R,,,,,,,X,,,,,,07/24/2007,,,,,,,,,,,,,,,
753436,  58,00873,     ,58-873,Surface Rd,058,Mecklenburg County,058,Mecklenburg County,1.33,SR 138,58-761 Oak Rd,140,R,,,,,,,X,,,,,,03/11/2010,,,,,,,,,,,,,,,
753437,  58,00874,     ,58-874,Village Rd,058,Mecklenburg County,058,Mecklenburg County,0.32,Dead End,SR 47,160,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753438,  58,00875,     ,58-875,Brankley Farm Rd,058,Mecklenburg County,058,Mecklenburg County,0.25,Dead End,0.25 MS Dead End,49,R,,,,,,,X,,,,,,02/17/2010,,,,,,,,,,,,,,,
753439,  58,00875,     ,58-875,Brankley Farm Rd,058,Mecklenburg County,058,Mecklenburg County,0.05,0.25 MS Dead End,58-763 Johnson Rd; Dogget Rd,70,R,,,,,,,X,,,,,,08/14/2007,,,,,,,,,,,,,,,
753440,  58,00876,     ,58-876,Tiny Rd,058,Mecklenburg County,058,Mecklenburg County,0.05,58-806 Ivy Rd,Dead End,20,R,,,,,,,X,,,,,,06/25/2007,,,,,,,,,,,,,,,
753441,  58,00877,     ,58-877,Overhill Rd,058,Mecklenburg County,058,Mecklenburg County,0.27,"58-689 S, Rocky Mount Rd","58-689 N, Rocky Mount Rd",47,R,,,,,,,X,,,,,,02/25/2010,,,,,,,,,,,,,,,
753442,  58,00878,     ,58-878, ,058,Mecklenburg County,058,Mecklenburg County,0.55,Dead End,US 58; 58-722,70,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
753443,  58,00879,     ,58-879,Stone Rd,058,Mecklenburg County,058,Mecklenburg County,0.41,58-739 Chaptico Rd,58-637 Chaptico Rd,60,R,,,,,,,X,,,,,,08/14/2007,,,,,,,,,,,,,,,
753444,  58,00880,     ,58-880,Mecklenburg Academy Rd,058,Mecklenburg County,058,Mecklenburg County,0.20,58-660 Old Cox Rd,Dead End,70,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753445,  58,00881,     ,58-881,Green Moore Dr,058,Mecklenburg County,058,Mecklenburg County,0.55,Dead End,58-660 Old Cox Rd,70,R,,,,,,,X,,,,,,03/04/2010,,,,,,,,,,,,,,,
791815,  58,00882,     ,58-882,Brunswick Mecklenburg,058,Mecklenburg County,058,Mecklenburg County,0.57,US 58,Cul-de-Sac,70,R,,,,,,,X,,,,,,07/18/2007,,,,,,,,,,,,,,,
788786,  58,00883,     ,58-883,Herbert Dr,058,Mecklenburg County,058,Mecklenburg County,0.33,US 58; SR 386,Cul-de-Sac,2,R,,,,,,,X,,,,,,10/01/2007,,,,,,,,,,,,,,,
753446,  58,00884,     ,58-884, ,058,Mecklenburg County,058,Mecklenburg County,0.63,US 1,58-651 Plank Rd,170,G,,,,,,,X,,,,170,G,2011,,,,,,,,,,,,,,,
