ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,Prepared,8/22/2012
7,Culpeper District,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,835,0.00%,0.00%,,,,0,0.00%,0.00%,,,,835,0.00%,,
7,Culpeper District,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,133,0.00%,0.00%,,,,0,0.00%,0.00%,,,,133,0.00%,,
7,Culpeper District,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,648,0.00%,0.00%,,,,0,0.00%,0.00%,,,,648,0.00%,,
7,Culpeper District,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,7,575,0.01%,0.00%,,,,0,0.00%,0.00%,,,,7,575,0.00%,,
7,Culpeper District,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,117,0.00%,0.00%,,,,0,0.00%,0.00%,,,,117,0.00%,,
7,Culpeper District,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,416,0.00%,0.00%,,,,0,0.00%,0.00%,,,,416,0.00%,,
7,Culpeper District,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,63,0.00%,0.00%,,,,0,0.00%,0.00%,,,,63,0.00%,,
7,Culpeper District,002,Albemarle County,12,Urban Principal Arterial - Other Freeways or Expressways,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,1,037,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,037,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,403,299,0.44%,0.18%,,,,0,0.00%,0.00%,,,,403,299,0.18%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,70,703,0.08%,0.03%,,,,0,0.00%,0.00%,,,,70,703,0.03%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,1,790,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,790,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,2,956,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,956,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,2,174,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,174,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,388,0.00%,0.00%,,,,0,0.00%,0.00%,,,,388,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,1,039,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,039,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,7,427,0.01%,0.00%,,,,0,0.00%,0.00%,,,,7,427,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,160,0.00%,0.00%,,,,0,0.00%,0.00%,,,,160,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,455,0.00%,0.00%,,,,0,0.00%,0.00%,,,,455,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,46,0.00%,0.00%,,,,0,0.00%,0.00%,,,,46,0.00%,,
7,Culpeper District,002,Albemarle County,14,Urban Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,01,Motorcycles,              ,337,0.00%,0.00%,,,,323,0.00%,0.00%,,,,0,0.00%,0.00%,,,,660,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,02,Passenger Cars,              ,104,482,0.16%,0.05%,,,,66,596,0.07%,0.03%,,,,0,0.00%,0.00%,,,,171,078,0.08%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,20,530,0.03%,0.01%,,,,15,250,0.02%,0.01%,,,,0,0.00%,0.00%,,,,35,780,0.02%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,04,Busses,              ,661,0.00%,0.00%,,,,736,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,396,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,832,0.00%,0.00%,,,,675,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,507,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,301,0.00%,0.00%,,,,498,0.00%,0.00%,,,,0,0.00%,0.00%,,,,799,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,36,0.00%,0.00%,,,,46,0.00%,0.00%,,,,0,0.00%,0.00%,,,,81,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,153,0.00%,0.00%,,,,219,0.00%,0.00%,,,,0,0.00%,0.00%,,,,372,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,101,0.00%,0.00%,,,,406,0.00%,0.00%,,,,0,0.00%,0.00%,,,,507,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,7,0.00%,0.00%,,,,13,0.00%,0.00%,,,,0,0.00%,0.00%,,,,20,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
7,Culpeper District,002,Albemarle County,16,Urban Minor Arterial,13,Seven or More Axle Multi-Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,01,Motorcycles,              ,265,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,265,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,02,Passenger Cars,              ,119,122,0.18%,0.05%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,119,122,0.05%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,20,530,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,20,530,0.01%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,04,Busses,              ,564,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,564,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,858,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,858,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,461,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,461,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,32,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,32,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,148,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,148,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,09,Five Axle Single Trailers,              ,148,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,148,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,10,Six or More Axle Single Trailers,              ,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County,17,Urban Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,01,Motorcycles,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,02,Passenger Cars,              ,118,913,0.18%,0.05%,,,,12,241,0.01%,0.01%,,,,0,0.00%,0.00%,,,,131,154,0.06%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,12,0.00%,0.00%,,,,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,20,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,04,Busses,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County,19,Urban Local System,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,002,Albemarle County Total:,,,,,,884,830,1.36%,0.40%,,,,1,553,532,1.71%,0.70%,,,,1,134,156,1.72%,0.51%,,,,3,572,517,1.61%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,1,049,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,049,0.00%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,364,835,0.40%,0.16%,,,,0,0.00%,0.00%,,,,364,835,0.16%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,97,056,0.11%,0.04%,,,,0,0.00%,0.00%,,,,97,056,0.04%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,3,133,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,133,0.00%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,4,933,0.01%,0.00%,,,,0,0.00%,0.00%,,,,4,933,0.00%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,2,732,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,732,0.00%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,680,0.00%,0.00%,,,,0,0.00%,0.00%,,,,680,0.00%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,2,385,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,385,0.00%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,25,566,0.03%,0.01%,,,,0,0.00%,0.00%,,,,25,566,0.01%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,572,0.00%,0.00%,,,,0,0.00%,0.00%,,,,572,0.00%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,1,462,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,462,0.00%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,189,0.00%,0.00%,,,,0,0.00%,0.00%,,,,189,0.00%,,
7,Culpeper District,023,Culpeper County,2,Rural Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,,,,2,346,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,346,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,,,,238,484,0.26%,0.11%,,,,0,0.00%,0.00%,,,,238,484,0.11%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,80,356,0.09%,0.04%,,,,0,0.00%,0.00%,,,,80,356,0.04%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,04,Busses,              ,0,0.00%,0.00%,,,,2,381,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,381,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,3,395,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,395,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,3,219,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,219,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,1,242,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,242,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,1,275,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,275,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,7,884,0.01%,0.00%,,,,0,0.00%,0.00%,,,,7,884,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,276,0.00%,0.00%,,,,0,0.00%,0.00%,,,,276,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,0.00%,,
7,Culpeper District,023,Culpeper County,6,Rural Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,7,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,01,Motorcycles,              ,679,0.00%,0.00%,,,,85,0.00%,0.00%,,,,0,0.00%,0.00%,,,,764,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,02,Passenger Cars,              ,77,838,0.12%,0.04%,,,,16,647,0.02%,0.01%,,,,0,0.00%,0.00%,,,,94,485,0.04%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,31,302,0.05%,0.01%,,,,5,472,0.01%,0.00%,,,,0,0.00%,0.00%,,,,36,774,0.02%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,04,Busses,              ,886,0.00%,0.00%,,,,104,0.00%,0.00%,,,,0,0.00%,0.00%,,,,990,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,265,0.00%,0.00%,,,,309,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,574,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,1,197,0.00%,0.00%,,,,162,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,359,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,589,0.00%,0.00%,,,,16,0.00%,0.00%,,,,0,0.00%,0.00%,,,,605,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,386,0.00%,0.00%,,,,91,0.00%,0.00%,,,,0,0.00%,0.00%,,,,477,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,09,Five Axle Single Trailers,              ,772,0.00%,0.00%,,,,292,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,064,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,108,0.00%,0.00%,,,,5,0.00%,0.00%,,,,0,0.00%,0.00%,,,,113,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,11,Five Axle or Fewer Multi-Trailers,              ,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,7,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,12,Six Axle Multi-Trailers,              ,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
7,Culpeper District,023,Culpeper County,7,Rural Major Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,01,Motorcycles,              ,84,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,84,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,02,Passenger Cars,              ,9,406,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,406,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,3,452,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,452,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,04,Busses,              ,131,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,131,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,114,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,114,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,91,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,91,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,55,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,55,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,23,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,38,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,38,0.00%,,
7,Culpeper District,023,Culpeper County,8,Rural Minor Collector,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,01,Motorcycles,              ,18,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,19,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,02,Passenger Cars,              ,150,608,0.23%,0.07%,,,,1,096,0.00%,0.00%,,,,0,0.00%,0.00%,,,,151,704,0.07%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,3,760,0.01%,0.00%,,,,27,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,787,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,04,Busses,              ,177,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,179,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,113,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,114,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,06,Three Axle Single Unit Trucks,              ,67,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,67,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,07,Four or More Axle Single Unit Trucks,              ,14,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,14,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,08,Four Axle or Fewer Single Trailers,              ,30,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,30,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,09,Five Axle Single Trailers,              ,24,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,24,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,10,Six or More Axle Single Trailers,              ,9,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,9,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,023,Culpeper County,9,Rural Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
7,Culpeper District,023,Culpeper County,14,Urban Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,39,0.00%,0.00%,,,,0,0.00%,0.00%,,,,39,0.00%,,
7,Culpeper District,023,Culpeper County,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,3,110,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,110,0.00%,,
7,Culpeper District,023,Culpeper County,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,1,054,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,054,0.00%,,
7,Culpeper District,023,Culpeper County,14,Urban Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,29,0.00%,0.00%,,,,0,0.00%,0.00%,,,,29,0.00%,,
7,Culpeper District,023,Culpeper County,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,54,0.00%,0.00%,,,,0,0.00%,0.00%,,,,54,0.00%,,
7,Culpeper District,023,Culpeper County,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,73,0.00%,0.00%,,,,0,0.00%,0.00%,,,,73,0.00%,,
7,Culpeper District,023,Culpeper County,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,32,0.00%,0.00%,,,,0,0.00%,0.00%,,,,32,0.00%,,
7,Culpeper District,023,Culpeper County,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,22,0.00%,0.00%,,,,0,0.00%,0.00%,,,,22,0.00%,,
7,Culpeper District,023,Culpeper County,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,181,0.00%,0.00%,,,,0,0.00%,0.00%,,,,181,0.00%,,
